uid,text_source,source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,metro_area,yoe_extracted,swe_classification_tier,seniority_final_source,embedding_row,char_len,word_count,quota_key,year
linkedin_li-4385561088,llm,scraped,2026-04,unknown,unknown,False,Anduril Industries,,3.0,regex,llm,26392,1766,185,scraped_2026_04,2026
linkedin_li-4395717193,llm,scraped,2026-04,unknown,unknown,True,Motion Recruitment,Seattle Metro,5.0,regex,llm,31704,886,90,scraped_2026_04,2026
linkedin_li-4358235932,llm,scraped,2026-04,unknown,unknown,False,Garmin,,1.0,regex,llm,23504,1244,141,scraped_2026_04,2026
linkedin_li-4387284359,llm,scraped,2026-04,unknown,unknown,False,Kore.ai,Dallas-Fort Worth Metro,10.0,regex,llm,26831,2421,281,scraped_2026_04,2026
linkedin_li-4398709590,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,Los Angeles Metro,2.0,regex,llm,33062,1414,163,scraped_2026_04,2026
linkedin_li-4398777798,llm,scraped,2026-04,unknown,unknown,False,Haystack,Atlanta Metro,4.0,regex,llm,33121,478,55,scraped_2026_04,2026
linkedin_li-4359617857,llm,scraped,2026-04,unknown,unknown,False,SpaceX,San Francisco Bay Area,2.0,regex,llm,23576,1211,131,scraped_2026_04,2026
linkedin_li-4346356808,llm,scraped,2026-04,unknown,unknown,False,Mercor,San Francisco Bay Area,15.0,regex,llm,23205,840,101,scraped_2026_04,2026
linkedin_li-4334660528,llm,scraped,2026-04,unknown,unknown,True,DataAnnotation,,,regex,llm,22820,584,70,scraped_2026_04,2026
linkedin_li-4394201514,llm,scraped,2026-04,unknown,unknown,True,New York Technology Partners,Austin Metro,10.0,regex,llm,30794,607,65,scraped_2026_04,2026
linkedin_li-4393478373,llm,scraped,2026-04,unknown,unknown,False,Titan Technologies,Washington DC Metro,5.0,regex,llm,30504,2295,237,scraped_2026_04,2026
linkedin_li-4394418912,llm,scraped,2026-04,unknown,unknown,False,GovWell,New York City Metro,5.0,regex,llm,30950,1089,119,scraped_2026_04,2026
linkedin_li-4400967353,llm,scraped,2026-04,unknown,unknown,False,Alignerr,,,regex,llm,34044,716,85,scraped_2026_04,2026
linkedin_li-4396014718,llm,scraped,2026-04,unknown,unknown,False,Torc Robotics,Detroit Metro,3.0,regex,llm,31800,1229,152,scraped_2026_04,2026
linkedin_li-4383656314,llm,scraped,2026-04,unknown,unknown,True,Jobot,,5.0,regex,llm,26105,1033,114,scraped_2026_04,2026
linkedin_li-4397054651,llm,scraped,2026-04,unknown,unknown,False,The Phoenix Group,New York City Metro,,regex,llm,32065,1438,146,scraped_2026_04,2026
linkedin_li-4393071435,llm,scraped,2026-04,unknown,unknown,False,Hyperspell (YC F25),San Francisco Bay Area,3.0,regex,llm,30289,923,116,scraped_2026_04,2026
linkedin_li-4368423916,llm,scraped,2026-04,unknown,unknown,False,SpaceX,Los Angeles Metro,2.0,regex,llm,24205,1485,166,scraped_2026_04,2026
linkedin_li-4393803773,llm,scraped,2026-04,unknown,unknown,True,Vega Consulting Solutions,Washington DC Metro,5.0,regex,llm,30578,249,30,scraped_2026_04,2026
linkedin_li-4393039575,llm,scraped,2026-04,unknown,unknown,True,Dexian DISYS,Washington DC Metro,4.0,regex,llm,30214,882,95,scraped_2026_04,2026
linkedin_li-4386354750,llm,scraped,2026-04,unknown,unknown,False,Accenture,Washington DC Metro,,regex,llm,26661,900,102,scraped_2026_04,2026
linkedin_li-4394216133,llm,scraped,2026-04,unknown,unknown,False,Tulip Interfaces,Boston Metro,7.0,regex,llm,30816,1017,111,scraped_2026_04,2026
linkedin_li-4393962379,llm,scraped,2026-04,unknown,unknown,False,Arrow Electronics,,3.0,regex,llm,30752,1465,149,scraped_2026_04,2026
linkedin_li-4364197441,llm,scraped,2026-04,unknown,unknown,False,Leidos,,4.0,regex,llm,23883,2026,217,scraped_2026_04,2026
linkedin_li-4401373105,llm,scraped,2026-04,unknown,unknown,False,bet365,Denver Metro,,regex,llm,34200,1236,121,scraped_2026_04,2026
linkedin_li-4393088043,llm,scraped,2026-04,unknown,unknown,True,Triwave Solutions Inc,Austin Metro,8.0,regex,llm,30357,1512,168,scraped_2026_04,2026
linkedin_li-4384659821,llm,scraped,2026-04,unknown,unknown,False,Kearfott Corporation,Salt Lake City Metro,,title_lookup_llm,llm,26268,938,100,scraped_2026_04,2026
linkedin_li-4398756092,llm,scraped,2026-04,unknown,unknown,False,AirOps,San Francisco Bay Area,3.0,regex,llm,33092,965,119,scraped_2026_04,2026
linkedin_li-4331528481,llm,scraped,2026-04,unknown,unknown,False,Anthropic,,7.0,regex,llm,22735,724,82,scraped_2026_04,2026
linkedin_li-4400568765,llm,scraped,2026-04,unknown,unknown,False,Apetan Consulting LLC,,3.0,regex,llm,33861,1207,131,scraped_2026_04,2026
linkedin_li-4338010742,llm,scraped,2026-04,unknown,unknown,False,Anyscale,San Francisco Bay Area,3.0,regex,llm,22923,457,54,scraped_2026_04,2026
linkedin_li-4393483075,llm,scraped,2026-04,unknown,unknown,False,Excelon Solutions,Dallas-Fort Worth Metro,10.0,regex,llm,30509,928,108,scraped_2026_04,2026
linkedin_li-4386503459,llm,scraped,2026-04,unknown,unknown,False,Amazon,Seattle Metro,2.0,regex,llm,26687,304,35,scraped_2026_04,2026
linkedin_li-4400039379,llm,scraped,2026-04,unknown,unknown,True,RadGov Inc.,Philadelphia Metro,7.0,regex,llm,33651,138,20,scraped_2026_04,2026
linkedin_li-4396394128,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,Los Angeles Metro,5.0,regex,llm,31956,1212,139,scraped_2026_04,2026
linkedin_li-4373384689,llm,scraped,2026-04,unknown,unknown,False,"Safe-Guard Products International, LLC",Atlanta Metro,3.0,regex,llm,24727,2071,230,scraped_2026_04,2026
linkedin_li-4400932713,llm,scraped,2026-04,unknown,unknown,False,Jack & Jill,San Francisco Bay Area,,regex,llm,33995,544,61,scraped_2026_04,2026
linkedin_li-4328291175,llm,scraped,2026-04,unknown,unknown,False,Adobe,,,regex,llm,22684,1139,126,scraped_2026_04,2026
linkedin_li-4394631884,llm,scraped,2026-04,unknown,unknown,False,Radiance Technologies,Columbus Metro,10.0,regex,llm,31083,1350,139,scraped_2026_04,2026
linkedin_li-4357446723,llm,scraped,2026-04,unknown,unknown,False,Slalom,,3.0,regex,llm,23487,1814,188,scraped_2026_04,2026
linkedin_li-4365469933,llm,scraped,2026-04,unknown,unknown,False,Wismettac Asian Foods Inc,Los Angeles Metro,3.0,regex,llm,23959,2086,224,scraped_2026_04,2026
linkedin_li-4356561699,llm,scraped,2026-04,unknown,unknown,False,Riot Games,Los Angeles Metro,2.0,regex,llm,23464,1288,134,scraped_2026_04,2026
linkedin_li-4400274619,llm,scraped,2026-04,unknown,unknown,False,DataVisor,San Francisco Bay Area,2.0,regex,llm,33719,2312,257,scraped_2026_04,2026
linkedin_li-4394288035,llm,scraped,2026-04,unknown,unknown,False,Children's Network of Hillsborough,,,regex,llm,30884,1285,138,scraped_2026_04,2026
linkedin_li-4372602368,llm,scraped,2026-04,unknown,unknown,False,Boeing,Los Angeles Metro,3.0,regex,llm,24623,1345,150,scraped_2026_04,2026
linkedin_li-4397448447,llm,scraped,2026-04,unknown,unknown,False,ORION,,,regex,llm,32325,2484,256,scraped_2026_04,2026
linkedin_li-4397184998,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,,,regex,llm,32107,1122,120,scraped_2026_04,2026
linkedin_li-4394244014,llm,scraped,2026-04,unknown,unknown,False,Zachary Piper Solutions,Washington DC Metro,10.0,regex,llm,30845,709,77,scraped_2026_04,2026
linkedin_li-4376739845,llm,scraped,2026-04,unknown,unknown,False,Qualcomm,San Francisco Bay Area,2.0,regex,llm,25081,1549,195,scraped_2026_04,2026
linkedin_li-4395397777,llm,scraped,2026-04,unknown,unknown,False,Wellington Management,,,regex,llm,31548,1321,138,scraped_2026_04,2026
linkedin_li-4395718646,llm,scraped,2026-04,unknown,unknown,True,Apex Systems,,5.0,regex,llm,31705,1047,113,scraped_2026_04,2026
linkedin_li-4396360479,llm,scraped,2026-04,unknown,unknown,True,DRC Systems USA LLC,Washington DC Metro,,title_lookup_llm,llm,31909,451,57,scraped_2026_04,2026
linkedin_li-4347563801,llm,scraped,2026-04,unknown,unknown,False,Suno,,3.0,regex,llm,23245,440,49,scraped_2026_04,2026
linkedin_li-4396155437,llm,scraped,2026-04,unknown,unknown,False,My3Tech,,,title_lookup_llm,llm,31830,868,95,scraped_2026_04,2026
linkedin_li-4400974778,llm,scraped,2026-04,unknown,unknown,False,"Akina, Inc",Washington DC Metro,,regex,llm,34063,1019,117,scraped_2026_04,2026
linkedin_li-4395373129,llm,scraped,2026-04,unknown,unknown,False,Honeywell Aerospace Technologies,Phoenix Metro,3.0,regex,llm,31530,1129,124,scraped_2026_04,2026
linkedin_li-4395998461,llm,scraped,2026-04,unknown,unknown,False,Ampstek,Raleigh-Durham-Chapel Hill,10.0,regex,llm,31796,370,41,scraped_2026_04,2026
linkedin_li-4375889133,llm,scraped,2026-04,unknown,unknown,True,Motion Recruitment,Chicago Metro,5.0,regex,llm,24980,382,48,scraped_2026_04,2026
linkedin_li-4400654825,llm,scraped,2026-04,unknown,unknown,False,CBRE,,2.0,title_lookup_llm,llm,33934,2034,215,scraped_2026_04,2026
linkedin_li-4321509933,llm,scraped,2026-04,unknown,unknown,False,Westinghouse Electric Company,Boston Metro,,regex,llm,22525,1669,177,scraped_2026_04,2026
linkedin_li-4398922959,llm,scraped,2026-04,unknown,unknown,False,Amazon,Austin Metro,5.0,regex,llm,33216,1648,180,scraped_2026_04,2026
linkedin_li-4397741127,llm,scraped,2026-04,unknown,unknown,False,Inside Higher Ed,,5.0,regex,llm,32534,935,100,scraped_2026_04,2026
linkedin_li-4393025529,llm,scraped,2026-04,unknown,unknown,False,"AMER Technology, Inc.",Austin Metro,8.0,regex,llm,30169,697,83,scraped_2026_04,2026
linkedin_li-4394308951,llm,scraped,2026-04,unknown,unknown,False,JPMorgan Chase & Co.,Philadelphia Metro,,regex,llm,30896,1342,158,scraped_2026_04,2026
linkedin_li-4399471943,llm,scraped,2026-04,unknown,unknown,False,Amazon Web Services (AWS),Seattle Metro,3.0,regex,llm,33490,464,50,scraped_2026_04,2026
linkedin_li-4396343715,llm,scraped,2026-04,unknown,unknown,True,Centraprise,Charlotte Metro,,regex,llm,31876,424,40,scraped_2026_04,2026
linkedin_li-4394435320,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,Minneapolis-Saint Paul,2.0,regex,llm,30976,896,90,scraped_2026_04,2026
linkedin_li-4392800140,llm,scraped,2026-04,unknown,unknown,False,Axis Technologies,Dallas-Fort Worth Metro,11.0,title_lookup_llm,llm,30036,957,102,scraped_2026_04,2026
linkedin_li-4383863132,llm,scraped,2026-04,unknown,unknown,False,Amazon,Seattle Metro,3.0,regex,llm,26125,1037,106,scraped_2026_04,2026
linkedin_li-4351197944,llm,scraped,2026-04,unknown,unknown,False,Q2,,2.0,regex,llm,23319,1809,193,scraped_2026_04,2026
linkedin_li-4388102896,llm,scraped,2026-04,unknown,unknown,False,Booz Allen Hamilton,,2.0,regex,llm,27111,913,101,scraped_2026_04,2026
linkedin_li-4380802803,llm,scraped,2026-04,unknown,unknown,False,Charles Schwab,,4.0,regex,llm,25635,1171,125,scraped_2026_04,2026
linkedin_li-4397684500,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,Seattle Metro,5.0,regex,llm,32502,492,53,scraped_2026_04,2026
linkedin_li-4393921785,llm,scraped,2026-04,unknown,unknown,False,NXP Semiconductors,Detroit Metro,5.0,regex,llm,30723,1152,124,scraped_2026_04,2026
linkedin_li-4395965393,llm,scraped,2026-04,unknown,unknown,False,ByteDance,San Francisco Bay Area,,regex,llm,31779,793,86,scraped_2026_04,2026
linkedin_li-4396389449,llm,scraped,2026-04,unknown,unknown,False,WIDIA,Pittsburgh Metro,3.0,regex,llm,31947,2114,224,scraped_2026_04,2026
linkedin_li-4398856076,llm,scraped,2026-04,unknown,unknown,False,Fisher Investments,,7.0,regex,llm,33191,882,105,scraped_2026_04,2026
linkedin_li-4394704506,llm,scraped,2026-04,unknown,unknown,True,Acadia Technologies,Detroit Metro,,regex,llm,31147,126,14,scraped_2026_04,2026
linkedin_li-4394479584,llm,scraped,2026-04,unknown,unknown,False,Boeing,Washington DC Metro,5.0,regex,llm,31028,1621,171,scraped_2026_04,2026
linkedin_li-4394246093,llm,scraped,2026-04,unknown,unknown,True,Envision Technology Solutions,Salt Lake City Metro,2.0,title_lookup_llm,llm,30847,492,59,scraped_2026_04,2026
linkedin_li-4397900696,llm,scraped,2026-04,unknown,unknown,False,Synechron,Charlotte Metro,,regex,llm,32644,582,70,scraped_2026_04,2026
linkedin_li-4395387403,llm,scraped,2026-04,unknown,unknown,False,Storm2,San Francisco Bay Area,,title_lookup_llm,llm,31540,555,67,scraped_2026_04,2026
linkedin_li-4386560982,llm,scraped,2026-04,unknown,unknown,False,Optimum,New York City Metro,1.0,regex,llm,26701,1821,196,scraped_2026_04,2026
linkedin_li-4396659522,llm,scraped,2026-04,unknown,unknown,False,Globus Medical,Boston Metro,1.0,regex,llm,31997,1129,116,scraped_2026_04,2026
linkedin_li-4392464515,llm,scraped,2026-04,unknown,unknown,True,Jobs via Dice,Detroit Metro,,regex,llm,29967,259,29,scraped_2026_04,2026
linkedin_li-4397205028,llm,scraped,2026-04,unknown,unknown,True,Infinity Tech Group Inc,Charlotte Metro,,regex,llm,32149,325,43,scraped_2026_04,2026
linkedin_li-4398791528,llm,scraped,2026-04,unknown,unknown,True,TalentAlly,Miami Metro,4.0,regex,llm,33150,817,92,scraped_2026_04,2026
linkedin_li-4384174471,llm,scraped,2026-04,unknown,unknown,False,HumanEdge,,,regex,llm,26184,725,81,scraped_2026_04,2026
linkedin_li-4393928485,llm,scraped,2026-04,unknown,unknown,False,"Barrow Wise Consulting, LLC",New York City Metro,6.0,regex,llm,30731,964,102,scraped_2026_04,2026
linkedin_li-4394480767,llm,scraped,2026-04,unknown,unknown,False,WaferWire Cloud Technologies,Seattle Metro,,regex,llm,31030,2158,232,scraped_2026_04,2026
linkedin_li-4398304016,llm,scraped,2026-04,unknown,unknown,False,Compunnel Inc.,Phoenix Metro,,regex,llm,32882,1040,107,scraped_2026_04,2026
linkedin_li-4393891554,llm,scraped,2026-04,unknown,unknown,True,Dexian DISYS,Miami Metro,3.0,title_lookup_llm,llm,30685,1004,117,scraped_2026_04,2026
linkedin_li-4393800256,llm,scraped,2026-04,unknown,unknown,False,CEI,,5.0,regex,llm,30572,1397,156,scraped_2026_04,2026
linkedin_li-4400255912,llm,scraped,2026-04,unknown,unknown,False,GRVTY,,,regex,llm,33705,847,104,scraped_2026_04,2026
linkedin_li-4399691676,llm,scraped,2026-04,unknown,unknown,False,Call Quest Solution,Boston Metro,5.0,regex,llm,33576,1186,138,scraped_2026_04,2026
linkedin_li-4352124641,llm,scraped,2026-04,unknown,unknown,False,Berkshire Hathaway Homestate Companies - Workers Compensation Division,,5.0,regex,llm,23331,2172,231,scraped_2026_04,2026
linkedin_li-4398104400,llm,scraped,2026-04,unknown,unknown,True,Shrive Technologies LLC,Atlanta Metro,,regex,llm,32775,1464,163,scraped_2026_04,2026
linkedin_li-4384023555,llm,scraped,2026-04,unknown,unknown,True,Jobot,,3.0,regex,llm,26160,618,72,scraped_2026_04,2026
linkedin_li-4375476826,llm,scraped,2026-04,unknown,unknown,False,Armada,,5.0,regex,llm,24916,1347,151,scraped_2026_04,2026
linkedin_li-4348032626,llm,scraped,2026-04,unknown,unknown,False,Cognition,San Francisco Bay Area,,regex,llm,23251,384,45,scraped_2026_04,2026
linkedin_li-4393030938,llm,scraped,2026-04,unknown,unknown,False,LTM,Tampa Bay Metro,5.0,regex,llm,30188,2164,234,scraped_2026_04,2026
linkedin_li-4399888607,llm,scraped,2026-04,unknown,unknown,False,Microsoft,Seattle Metro,2.0,regex,llm,33617,1785,194,scraped_2026_04,2026
linkedin_li-4384351901,llm,scraped,2026-04,unknown,unknown,True,Motion Recruitment,,5.0,regex,llm,26219,838,107,scraped_2026_04,2026
linkedin_li-4385357363,llm,scraped,2026-04,unknown,unknown,False,Microsoft,Seattle Metro,2.0,regex,llm,26363,1466,163,scraped_2026_04,2026
linkedin_li-4393061213,llm,scraped,2026-04,unknown,unknown,False,Westinghouse Electric Company,Pittsburgh Metro,,title_lookup_llm,llm,30264,743,78,scraped_2026_04,2026
linkedin_li-4400301773,llm,scraped,2026-04,unknown,unknown,True,Kforce Inc,Minneapolis-Saint Paul,,regex,llm,33753,1018,105,scraped_2026_04,2026
linkedin_li-4397744073,llm,scraped,2026-04,unknown,unknown,False,Metas Solutions,Washington DC Metro,5.0,regex,llm,32541,663,72,scraped_2026_04,2026
linkedin_li-4400374743,llm,scraped,2026-04,unknown,unknown,True,Actalent,Philadelphia Metro,2.0,regex,llm,33804,760,82,scraped_2026_04,2026
linkedin_li-4344093656,llm,scraped,2026-04,unknown,unknown,False,Adobe,San Francisco Bay Area,3.0,regex,llm,23108,1146,140,scraped_2026_04,2026
linkedin_li-4374385354,llm,scraped,2026-04,unknown,unknown,False,Expedia Group,Austin Metro,5.0,regex,llm,24798,1415,150,scraped_2026_04,2026
linkedin_li-4333329278,llm,scraped,2026-04,unknown,unknown,False,GM Performance Power Units,Charlotte Metro,,title_lookup_llm,llm,22790,1123,119,scraped_2026_04,2026
linkedin_li-4393804293,llm,scraped,2026-04,unknown,unknown,False,Palantir Technologies,,,regex,llm,30579,1232,136,scraped_2026_04,2026
linkedin_li-4400667930,llm,scraped,2026-04,unknown,unknown,False,General Dynamics Information Technology,Washington DC Metro,15.0,regex,llm,33942,1093,119,scraped_2026_04,2026
linkedin_li-4400926800,llm,scraped,2026-04,unknown,unknown,False,Jack & Jill,San Francisco Bay Area,,regex,llm,33988,843,87,scraped_2026_04,2026
linkedin_li-4375609952,llm,scraped,2026-04,unknown,unknown,False,General Motors,Detroit Metro,2.0,regex,llm,24937,889,103,scraped_2026_04,2026
linkedin_li-4393853492,llm,scraped,2026-04,unknown,unknown,False,Google,,2.0,regex,llm,30619,738,81,scraped_2026_04,2026
linkedin_li-4400615350,llm,scraped,2026-04,unknown,unknown,False,Bright Vision Technologies,Washington DC Metro,,regex,llm,33899,677,80,scraped_2026_04,2026
linkedin_li-4397204020,llm,scraped,2026-04,unknown,unknown,True,Pioneer Corporate Services Inc,Salt Lake City Metro,,regex,llm,32147,370,40,scraped_2026_04,2026
linkedin_li-4397474825,llm,scraped,2026-04,unknown,unknown,False,Northrop Grumman,Los Angeles Metro,3.0,regex,llm,32337,1345,145,scraped_2026_04,2026
linkedin_li-4399407831,llm,scraped,2026-04,unknown,unknown,False,KBR Careers,Los Angeles Metro,3.0,regex,llm,33446,1512,161,scraped_2026_04,2026
linkedin_li-4399440716,llm,scraped,2026-04,unknown,unknown,False,FOX Tech,Los Angeles Metro,,regex,llm,33462,1016,107,scraped_2026_04,2026
linkedin_li-4400698901,llm,scraped,2026-04,unknown,unknown,False,Amazon Web Services (AWS),Seattle Metro,3.0,regex,llm,33957,2177,233,scraped_2026_04,2026
linkedin_li-4389278766,llm,scraped,2026-04,unknown,unknown,False,Epic Placements,San Francisco Bay Area,5.0,regex,llm,27971,650,72,scraped_2026_04,2026
linkedin_li-4394912673,llm,scraped,2026-04,unknown,unknown,True,Harnham,Los Angeles Metro,,regex,llm,31304,258,34,scraped_2026_04,2026
linkedin_li-4397305879,llm,scraped,2026-04,unknown,unknown,False,Pentangle Tech Services | P5 Group,Boston Metro,,title_lookup_llm,llm,32196,874,91,scraped_2026_04,2026
linkedin_li-4399697492,llm,scraped,2026-04,unknown,unknown,True,Vsion Technologies Inc,Charlotte Metro,,regex,llm,33583,143,18,scraped_2026_04,2026
linkedin_li-4394733026,llm,scraped,2026-04,unknown,unknown,False,Intellectt Inc,Seattle Metro,,regex,llm,31240,1032,116,scraped_2026_04,2026
linkedin_li-4396362429,llm,scraped,2026-04,unknown,unknown,False,Brooksource,,,regex,llm,31917,1056,122,scraped_2026_04,2026
linkedin_li-4382090925,llm,scraped,2026-04,unknown,unknown,False,Gates Corporation,Detroit Metro,5.0,title_lookup_llm,llm,25821,1068,112,scraped_2026_04,2026
linkedin_li-4385185874,llm,scraped,2026-04,unknown,unknown,False,Allied Universal,Atlanta Metro,,regex,llm,26338,788,79,scraped_2026_04,2026
linkedin_li-4387792470,llm,scraped,2026-04,unknown,unknown,False,ICF Next,,3.0,regex,llm,27012,2696,289,scraped_2026_04,2026
linkedin_li-4400323018,llm,scraped,2026-04,unknown,unknown,False,"Forward Networks, Inc.",San Francisco Bay Area,3.0,regex,llm,33780,1161,139,scraped_2026_04,2026
linkedin_li-4376087049,llm,scraped,2026-04,unknown,unknown,False,SLB,Houston Metro,,regex,llm,25004,840,101,scraped_2026_04,2026
linkedin_li-4394975633,llm,scraped,2026-04,unknown,unknown,False,"PMAT, Inc.",San Diego Metro,3.0,regex,llm,31351,2433,266,scraped_2026_04,2026
linkedin_li-4374025454,llm,scraped,2026-04,unknown,unknown,False,S&P Global,,,regex,llm,24768,1538,150,scraped_2026_04,2026
linkedin_li-4394993050,llm,scraped,2026-04,unknown,unknown,True,Apex Systems,Charlotte Metro,5.0,regex,llm,31374,1470,152,scraped_2026_04,2026
linkedin_li-4397390042,llm,scraped,2026-04,unknown,unknown,False,Amazon,Seattle Metro,3.0,regex,llm,32286,1111,120,scraped_2026_04,2026
linkedin_li-4400943183,llm,scraped,2026-04,unknown,unknown,False,Stefanini Group,Detroit Metro,4.0,regex,llm,34011,546,58,scraped_2026_04,2026
linkedin_li-4374091853,llm,scraped,2026-04,unknown,unknown,False,Siemens,Chicago Metro,10.0,regex,llm,24774,1438,154,scraped_2026_04,2026
linkedin_li-4401055383,llm,scraped,2026-04,unknown,unknown,False,General Dynamics Information Technology,Tampa Bay Metro,3.0,regex,llm,34152,1098,122,scraped_2026_04,2026
linkedin_li-4394414520,llm,scraped,2026-04,unknown,unknown,False,Velvet,San Francisco Bay Area,,regex,llm,30940,724,82,scraped_2026_04,2026
linkedin_li-4398763348,llm,scraped,2026-04,unknown,unknown,True,Chabez Tech LLC,,,regex,llm,33097,251,33,scraped_2026_04,2026
linkedin_li-4397752448,llm,scraped,2026-04,unknown,unknown,False,Stealth Startup,San Francisco Bay Area,,regex,llm,32554,642,73,scraped_2026_04,2026
linkedin_li-4367683498,llm,scraped,2026-04,unknown,unknown,False,Amazon Web Services (AWS),Seattle Metro,,regex,llm,24159,828,85,scraped_2026_04,2026
linkedin_li-4386384608,llm,scraped,2026-04,unknown,unknown,False,Esri,,,regex,llm,26669,1229,143,scraped_2026_04,2026
linkedin_li-4373721314,llm,scraped,2026-04,unknown,unknown,False,"Airgain, Inc.",,2.0,title_lookup_llm,llm,24748,2070,223,scraped_2026_04,2026
linkedin_li-4385280942,llm,scraped,2026-04,unknown,unknown,False,Koniag Government Services,Washington DC Metro,,title_lookup_llm,llm,26346,1185,129,scraped_2026_04,2026
linkedin_li-4399686601,llm,scraped,2026-04,unknown,unknown,True,SVATS,Columbus Metro,,regex,llm,33571,446,50,scraped_2026_04,2026
linkedin_li-4397735274,llm,scraped,2026-04,unknown,unknown,False,Career Renew,New York City Metro,,regex,llm,32529,1106,135,scraped_2026_04,2026
linkedin_li-4296137000,llm,scraped,2026-04,unknown,unknown,False,Verkada,San Francisco Bay Area,4.0,regex,llm,22142,720,90,scraped_2026_04,2026
linkedin_li-4399585442,llm,scraped,2026-04,unknown,unknown,False,"Applied Network Solutions, Inc.",Washington DC Metro,5.0,regex,llm,33536,1016,109,scraped_2026_04,2026
linkedin_li-4383369290,llm,scraped,2026-04,unknown,unknown,False,SAIC,,8.0,regex,llm,26048,1976,208,scraped_2026_04,2026
linkedin_li-4395302068,llm,scraped,2026-04,unknown,unknown,False,Radiant Infotech,Washington DC Metro,5.0,regex,llm,31491,1778,211,scraped_2026_04,2026
linkedin_li-4385583695,llm,scraped,2026-04,unknown,unknown,False,"Systems Planning and Analysis, Inc.",San Diego Metro,3.0,regex,llm,26398,772,86,scraped_2026_04,2026
linkedin_li-4334733017,llm,scraped,2026-04,unknown,unknown,False,Harmattan AI,Washington DC Metro,5.0,regex,llm,22824,497,55,scraped_2026_04,2026
linkedin_li-4374518259,llm,scraped,2026-04,unknown,unknown,False,Paradies Lagardère,,10.0,regex,llm,24810,1501,169,scraped_2026_04,2026
linkedin_li-4398939545,llm,scraped,2026-04,unknown,unknown,False,Veradigm®,Raleigh-Durham-Chapel Hill,2.0,regex,llm,33231,587,64,scraped_2026_04,2026
linkedin_li-4397680322,llm,scraped,2026-04,unknown,unknown,True,Acadia Technologies,Atlanta Metro,,regex,llm,32496,123,13,scraped_2026_04,2026
linkedin_li-4399169277,llm,scraped,2026-04,unknown,unknown,False,Haystack,Raleigh-Durham-Chapel Hill,5.0,regex,llm,33357,508,66,scraped_2026_04,2026
linkedin_li-4400013392,llm,scraped,2026-04,unknown,unknown,False,Artisan,,2.0,regex,llm,33632,853,107,scraped_2026_04,2026
linkedin_li-4097040290,llm,scraped,2026-04,unknown,unknown,False,Neuralink,San Francisco Bay Area,,regex,llm,21770,574,63,scraped_2026_04,2026
linkedin_li-4399493234,llm,scraped,2026-04,unknown,unknown,False,Deutsche Bank,,,regex,llm,33505,707,75,scraped_2026_04,2026
linkedin_li-4393074494,llm,scraped,2026-04,unknown,unknown,True,Javen Technologies,Minneapolis-Saint Paul,,regex,llm,30297,1456,152,scraped_2026_04,2026
linkedin_li-4382458055,llm,scraped,2026-04,unknown,unknown,False,Google,Washington DC Metro,2.0,regex,llm,25913,609,69,scraped_2026_04,2026
linkedin_li-4366635798,llm,scraped,2026-04,unknown,unknown,False,Cushman & Wakefield,Minneapolis-Saint Paul,5.0,regex,llm,24064,2209,249,scraped_2026_04,2026
linkedin_li-4393921509,llm,scraped,2026-04,unknown,unknown,False,Royalty Pharma,Salt Lake City Metro,2.0,embedding_high,llm,30720,876,102,scraped_2026_04,2026
linkedin_li-4397170684,llm,scraped,2026-04,unknown,unknown,False,Daifuku,Detroit Metro,,regex,llm,32094,1666,185,scraped_2026_04,2026
linkedin_li-4394625369,llm,scraped,2026-04,unknown,unknown,False,Amazon Web Services (AWS),Seattle Metro,3.0,regex,llm,31080,830,88,scraped_2026_04,2026
linkedin_li-4393468883,llm,scraped,2026-04,unknown,unknown,False,Niyam IT,,8.0,regex,llm,30491,2218,230,scraped_2026_04,2026
linkedin_li-4397974082,llm,scraped,2026-04,unknown,unknown,False,City of Chicago - Department of Technology & Innovation,Chicago Metro,1.0,regex,llm,32679,1162,121,scraped_2026_04,2026
linkedin_li-4397162660,llm,scraped,2026-04,unknown,unknown,False,Aquent Talent,Seattle Metro,,title_lookup_llm,llm,32084,1323,133,scraped_2026_04,2026
linkedin_li-4367387592,llm,scraped,2026-04,unknown,unknown,False,Amazon Web Services (AWS),San Francisco Bay Area,3.0,regex,llm,24113,616,74,scraped_2026_04,2026
linkedin_li-4387257229,llm,scraped,2026-04,unknown,unknown,False,Snap Inc.,Los Angeles Metro,2.0,regex,llm,26826,1000,118,scraped_2026_04,2026
linkedin_li-4396347664,llm,scraped,2026-04,unknown,unknown,True,Tekshapers,New York City Metro,12.0,regex,llm,31885,428,53,scraped_2026_04,2026
linkedin_li-4398669450,llm,scraped,2026-04,unknown,unknown,False,Catalyst Labs,,4.0,regex,llm,33052,1414,159,scraped_2026_04,2026
linkedin_li-4401031692,llm,scraped,2026-04,unknown,unknown,False,Eclaro,Salt Lake City Metro,,regex,llm,34132,706,75,scraped_2026_04,2026
