term,count_a,count_b,freq_a,freq_b,z_score,abs_z,category
apple,62,25,0.00027859909590099844,2.8725396697728395e-05,9.590256826266996,9.590256826266996,
clients,328,677,0.001473879087992379,0.0007778837425744849,9.505778398490955,9.505778398490955,
business,552,3331,0.0024804306602798573,0.0038273718560053313,-9.474266908843866,9.474266908843866,
recruitment,132,174,0.0005931464622408355,0.00019992876101618964,9.422853301852278,9.422853301852278,
researchers,79,63,0.0003549891705835303,7.238799967827555e-05,9.413865698374943,9.413865698374943,
subject,222,396,0.0009975645046777686,0.0004550102836920178,9.365962180050797,9.365962180050797,
jobot,62,34,0.00027859909590099844,3.906653950891062e-05,9.205869078620742,9.205869078620742,
examples,57,24,0.0002561314268767244,2.757638082981926e-05,9.159519092398973,9.159519092398973,
reasoning,56,23,0.0002516378930718696,2.6427364961910122e-05,9.099852714953991,9.099852714953991,
board,72,56,0.0003235344339495466,6.434488860291161e-05,9.064726303573666,9.064726303573666,
agency,89,90,0.0003999245086320784,0.00010341142811182223,9.048376398662596,9.048376398662596,
entry,55,11,0.00024714435926701477,1.2639174547000494e-05,9.002875888928003,9.002875888928003,
agile,170,1379,0.0007639007468253184,0.0015844928818466984,-8.988797182857228,8.988797182857228,
paid,483,1165,0.002170376827744875,0.0013386034861141431,8.940179823685602,8.940179823685602,
deployed,68,51,0.00030556029873012735,5.859980926336593e-05,8.91526473062092,8.91526473062092,
reliable,150,231,0.000674030070728222,0.00026542266548701035,8.889091028229718,8.889091028229718,
link,77,69,0.0003460021029738207,7.928209488573037e-05,8.888737535594077,8.888737535594077,
now,141,211,0.0006335882664845288,0.00024244234812882765,8.832919184855498,8.832919184855498,
apply,490,1196,0.0022018315643788588,0.0013742229780193264,8.798908878275547,8.798908878275547,
career,363,817,0.0016311527711622975,0.000938745964081764,8.765586473839775,8.765586473839775,
enterprises,69,56,0.00031005383253498216,6.434488860291161e-05,8.743047864526348,8.743047864526348,
destination,60,41,0.0002696120282912888,4.710965058427457e-05,8.609690926126772,8.609690926126772,
may,616,1614,0.0027680168237905656,0.0018545116108053452,8.470033780939072,8.470033780939072,
leidos,63,5,0.0002830926297058533,5.745079339545679e-06,8.39221086707417,8.39221086707417,
remote,90,888,0.00040441804243693323,0.0010203260907033127,-8.37346526426996,8.37346526426996,
staffing,100,128,0.0004493533804854814,0.0001470740310923694,8.368959577668779,8.368959577668779,
technologies,431,2600,0.0019367130698924248,0.0029874412565637533,-8.359560903463716,8.359560903463716,
contributions,113,159,0.000507769319948594,0.0001826935229975526,8.308754638227224,8.308754638227224,
internship,111,155,0.0004987822523388843,0.00017809745952591604,8.283110227360757,8.283110227360757,
hsa,64,55,0.0002875861635107081,6.319587273500246e-05,8.241387173234125,8.241387173234125,
hourly,68,63,0.00030556029873012735,7.238799967827555e-05,8.235576083131665,8.235576083131665,
academic,54,36,0.00024265082546215996,4.136457124472889e-05,8.222603824705557,8.222603824705557,
best,363,2257,0.0016311527711622975,0.0025933288138709197,-8.221065367917545,8.221065367917545,
engagement,86,102,0.000386443907217514,0.00011719961852673185,8.150230466155639,8.150230466155639,
text,58,45,0.0002606249606815792,5.1705714055911114e-05,8.142467581259845,8.142467581259845,
model,239,494,0.0010739545793603006,0.0005676138387471131,8.095900076815127,8.095900076815127,
rag,43,13,0.000193221953608757,1.4937206282818766e-05,8.088683803563288,8.088683803563288,AI/LLM
angeles,71,72,0.0003190409001446918,8.272914248945777e-05,8.07032707931969,8.07032707931969,
posted,26,513,0.00011683187892622516,0.0005894451402373867,-8.054480694604315,8.054480694604315,
employees,612,1635,0.002750042688571146,0.001878640944031437,8.05386912026128,8.05386912026128,
quota,46,7,0.00020670255502332145,8.043111075363951e-06,8.003884138137447,8.003884138137447,
evaluation,90,114,0.00040441804243693323,0.00013098780894164148,7.9953395917951555,7.9953395917951555,
leave,273,596,0.0012267347287253643,0.0006848134572738449,7.980686476875176,7.980686476875176,
devops,130,1064,0.0005841593946311258,0.0012225528834553204,-7.958478887184541,7.958478887184541,
posting,161,288,0.000723458942581625,0.0003309165699578311,7.950062609051458,7.950062609051458,
services,521,2968,0.0023411311123293583,0.0034102790959543152,-7.947631468263522,7.947631468263522,
eligible,290,649,0.001303124803407896,0.0007457112982730291,7.906557696501465,7.906557696501465,
los,71,75,0.0003190409001446918,8.617619009318518e-05,7.905130224594239,7.905130224594239,
experts,109,160,0.0004897951847291747,0.00018384253886546173,7.890712463162395,7.890712463162395,
frontier,60,4,0.0002696120282912888,4.596063471636544e-06,7.889668840380809,7.889668840380809,
coinbase,41,9,0.00018423488599904737,1.0341142811182222e-05,7.825115907731876,7.825115907731876,
teksystems,50,5,0.0002246766902427407,5.745079339545679e-06,7.8197854611633,7.8197854611633,
county,40,13,0.00017974135219419256,1.4937206282818766e-05,7.792573666288723,7.792573666288723,
knowledge,478,2740,0.0021479091587206013,0.0031483034780710323,-7.739957686406356,7.739957686406356,
read,94,129,0.0004223921776563525,0.00014822304696027853,7.72263084577118,7.72263084577118,
interns,44,6,0.0001977154874136118,6.894095207454815e-06,7.714082180725011,7.714082180725011,
transportation,58,52,0.0002606249606815792,5.9748825131275065e-05,7.712720367142518,7.712720367142518,
database,107,917,0.0004808081171194651,0.0010536475508726776,-7.68774755361603,7.68774755361603,
labs,50,37,0.0002246766902427407,4.2513587112638025e-05,7.6771870908422315,7.6771870908422315,
training,308,714,0.0013840084118952828,0.000820397329687123,7.675411275849955,7.675411275849955,
pay,508,1334,0.0022827151728662455,0.0015327871677907872,7.648240821982274,7.648240821982274,
accelerating,39,15,0.00017524781838933775,1.7235238018637037e-05,7.633869193726274,7.633869193726274,
steps,48,34,0.00021568962263303107,3.906653950891062e-05,7.622378753977099,7.622378753977099,
tax,65,68,0.0002920796973155629,7.813307901782124e-05,7.601688254714289,7.601688254714289,
attainment,40,7,0.00017974135219419256,8.043111075363951e-06,7.5843685325874155,7.5843685325874155,
messages,38,13,0.00017075428458448292,1.4937206282818766e-05,7.583072421262749,7.583072421262749,
applying,148,266,0.0006650430031185124,0.0003056382208638301,7.582410425640579,7.582410425640579,
leadership,79,754,0.0003549891705835303,0.0008663579644034884,-7.551062810025715,7.551062810025715,Mgmt/Mentoring
hrs,51,4,0.0002291702240475955,4.596063471636544e-06,7.5330498580291145,7.5330498580291145,
net,71,708,0.0003190409001446918,0.0008135032344796681,-7.52495599471052,7.52495599471052,
basic,200,409,0.0008987067609709628,0.00046994748997483655,7.515917035874239,7.515917035874239,
cgi,107,2,0.0004808081171194651,2.298031735818272e-06,7.498817754746773,7.498817754746773,
development,1220,6019,0.005482111241922873,0.0069159265089450885,-7.455106389961397,7.455106389961397,
benchmarks,37,14,0.0001662607507796281,1.6086222150727902e-05,7.443818976308393,7.443818976308393,
datasets,76,95,0.00034150856916896583,0.00010915650745136791,7.411588299771065,7.411588299771065,
profile,51,43,0.0002291702240475955,4.940768232009284e-05,7.411149472438032,7.411149472438032,
internships,48,4,0.00021568962263303107,4.596063471636544e-06,7.399324559634806,7.399324559634806,
assistance,194,397,0.0008717455581418339,0.0004561592995599269,7.3952434733102725,7.3952434733102725,
live,128,221,0.0005751723270214162,0.00025393250680791904,7.3616339306364305,7.3616339306364305,
interview,151,281,0.0006785236045330769,0.0003228734588824672,7.361273144606877,7.361273144606877,
students,37,16,0.0001662607507796281,1.8384253886546175e-05,7.3597923229508115,7.3597923229508115,
pursuing,37,16,0.0001662607507796281,1.8384253886546175e-05,7.3597923229508115,7.3597923229508115,
stem,50,42,0.0002246766902427407,4.825866645218371e-05,7.348514436388432,7.348514436388432,
clear,104,162,0.0004673275157049006,0.00018614057060128001,7.326504838846951,7.326504838846951,
founded,66,75,0.00029657323112041773,8.617619009318518e-05,7.32290188270329,7.32290188270329,
plan,338,824,0.0015188144260409272,0.0009467890751571279,7.321405302642104,7.321405302642104,
summer,35,10,0.0001572736831699185,1.1490158679091358e-05,7.2977133200126225,7.2977133200126225,
government,155,294,0.0006964977397524962,0.00033781066516528594,7.290694556900212,7.290694556900212,
infrastructure,305,1869,0.0013705278104807182,0.002147510657122175,-7.289541496946734,7.289541496946734,System Design
python,495,1323,0.002224299233403133,0.0015201479932437866,7.232287545744746,7.232287545744746,
overview,120,205,0.0005392240565825776,0.00023554825292137284,7.206190313643788,7.206190313643788,
terms,120,206,0.0005392240565825776,0.00023669726878928197,7.170273031723914,7.170273031723914,
llms,57,59,0.0002561314268767244,6.779193620663902e-05,7.157212906942395,7.157212906942395,AI/LLM
message,50,45,0.0002246766902427407,5.1705714055911114e-05,7.1495976052944865,7.1495976052944865,
type,145,273,0.000651562401703948,0.0003136813319391941,7.114551643900433,7.114551643900433,
provide,312,1881,0.001401982547114702,0.0021612988475370846,-7.097445544642221,7.097445544642221,
job,908,2712,0.004080128694808171,0.0031161310337695764,7.047586278379999,7.047586278379999,
sciences,63,74,0.0002830926297058533,8.502717422527605e-05,7.016573671522681,7.016573671522681,
needs,159,1116,0.0007144718749719154,0.0012823017085865957,-6.9095314452332675,6.9095314452332675,
interest,87,131,0.0003909374410223688,0.0001505210786960968,6.901297801209578,6.901297801209578,
office,262,618,0.0011773058568719612,0.0007100918063678459,6.8607744995657045,6.8607744995657045,
tenure,34,18,0.00015278014936506368,2.0682285622364443e-05,6.860440116819624,6.860440116819624,
trends,26,407,0.00011683187892622516,0.0004676494582390183,-6.859307018495559,6.859307018495559,
langchain,34,5,0.00015278014936506368,5.745079339545679e-06,6.851626647394401,6.851626647394401,AI/LLM
intelligence,147,287,0.0006605494693136577,0.00032976755408992196,6.850082233330703,6.850082233330703,AI/LLM
responsible,111,865,0.0004987822523388843,0.0009938987257414025,-6.845810551526718,6.845810551526718,Ownership
platform,315,1866,0.0014154631485292664,0.0021440636095184473,-6.833467108911855,6.833467108911855,System Design
referrals,32,6,0.00014379308175535406,6.894095207454815e-06,6.829735448493851,6.829735448493851,
experiments,42,34,0.00018872841980390218,3.906653950891062e-05,6.827344101814381,6.827344101814381,
real,278,668,0.0012492023977496382,0.0007675425997633027,6.827200560402961,6.827200560402961,
notion,37,4,0.0001662607507796281,4.596063471636544e-06,6.820928831841742,6.820928831841742,
coursework,31,7,0.00013929954795049922,8.043111075363951e-06,6.816019986811455,6.816019986811455,
kubernetes,77,678,0.0003460021029738207,0.0007790327584423941,-6.754423152380274,6.754423152380274,
proprietary,55,62,0.00024714435926701477,7.123898381036642e-05,6.715572850457056,6.715572850457056,
developing,218,1387,0.0009795903694583493,0.0015936850087899714,-6.691931026067265,6.691931026067265,
insurance,347,889,0.0015592562302846203,0.0010214751065712217,6.6861599963706055,6.6861599963706055,
modern,208,466,0.0009346550314098012,0.0005354413944456573,6.682293134782964,6.682293134782964,
architecture,237,1478,0.001064967511750591,0.0016982454527697027,-6.682109743419588,6.682109743419588,System Design
illness,36,25,0.0001617672169747733,2.8725396697728395e-05,6.6389383412372975,6.6389383412372975,
ad,108,190,0.0004853016509243199,0.00021831301490273582,6.629224731568117,6.629224731568117,
automatically,30,13,0.0001348060141456444,1.4937206282818766e-05,6.625739798325062,6.625739798325062,
complex,250,1533,0.0011233834512137035,0.0017614413255047053,-6.607721596286459,6.607721596286459,
oracle,30,407,0.0001348060141456444,0.0004676494582390183,-6.577736948221999,6.577736948221999,
westinghouse,30,14,0.0001348060141456444,1.6086222150727902e-05,6.568257006276684,6.568257006276684,
roth,29,6,0.0001303124803407896,6.894095207454815e-06,6.554983288015217,6.554983288015217,
reliably,29,12,0.0001303124803407896,1.378819041490963e-05,6.544125040915596,6.544125040915596,
practices,327,1888,0.0014693855541875241,0.0021693419586124485,-6.520402342467576,6.520402342467576,
hospital,31,17,0.00013929954795049922,1.953326975445531e-05,6.509499547513121,6.509499547513121,
structured,66,90,0.00029657323112041773,0.00010341142811182223,6.501306491739712,6.501306491739712,
consent,28,10,0.0001258189465359348,1.1490158679091358e-05,6.49717298812762,6.49717298812762,
coverage,154,319,0.0006920042059476414,0.0003665360618630143,6.4772549340685135,6.4772549340685135,
precise,28,6,0.0001258189465359348,6.894095207454815e-06,6.456951817267726,6.456951817267726,
mindset,98,169,0.00044036631287577176,0.00019418368167664396,6.4490239997493255,6.4490239997493255,
measurable,32,20,0.00014379308175535406,2.2980317358182716e-05,6.433273642351099,6.433273642351099,
refining,33,22,0.00014828661556020887,2.5278349094000988e-05,6.427898943316887,6.427898943316887,
mentor,31,401,0.00013929954795049922,0.00046075536303156344,-6.419657321392835,6.419657321392835,Mgmt/Mentoring
sick,119,225,0.0005347305227777229,0.00025852857027955557,6.412105122873719,6.412105122873719,
germany,27,8,0.00012132541273107998,9.192126943273087e-06,6.410363802418802,6.410363802418802,
calls,41,38,0.00018423488599904737,4.366260298054716e-05,6.393666688339099,6.393666688339099,
research,189,423,0.0008492778891175598,0.00048603371212556444,6.380096923803371,6.380096923803371,
retirement,111,205,0.0004987822523388843,0.00023554825292137284,6.3668330199746395,6.3668330199746395,
curating,50,2,0.0002246766902427407,2.298031735818272e-06,6.3634557084150805,6.3634557084150805,
etc,152,1031,0.0006830171383379317,0.001184635359814319,-6.34672057861297,6.34672057861297,
financial,177,1153,0.0007953554834593021,0.0013248152956992336,-6.330289489836985,6.330289489836985,
contribute,215,502,0.000966109768043785,0.0005768059656903862,6.3296073896368865,6.3296073896368865,
firm,103,185,0.0004628339819000458,0.00021256793556319014,6.329402265726129,6.329402265726129,
year,285,716,0.001280657134383622,0.0008226953614229413,6.32122714595074,6.32122714595074,
agentic,48,2,0.00021568962263303107,2.298031735818272e-06,6.301639176609257,6.301639176609257,
application,404,2219,0.0018153876571613448,0.0025496662108903724,-6.298221528687601,6.298221528687601,
farm,30,18,0.0001348060141456444,2.0682285622364443e-05,6.28758611084429,6.28758611084429,
assisted,29,4,0.0001303124803407896,4.596063471636544e-06,6.273607843224957,6.273607843224957,
step,64,90,0.0002875861635107081,0.00010341142811182223,6.255260358977109,6.255260358977109,
coding,231,555,0.001038006308921462,0.0006377038066895704,6.22379559692815,6.22379559692815,
portal,30,19,0.0001348060141456444,2.183130149027358e-05,6.2092062932933105,6.2092062932933105,
meaningful,101,183,0.0004538469142903362,0.00021026990382737185,6.206885253707093,6.206885253707093,
logical,47,53,0.00021119608882817626,6.0897840999184196e-05,6.206753673678412,6.206753673678412,
mentoring,13,294,5.841593946311258e-05,0.00033781066516528594,-6.193681718898334,6.193681718898334,Mgmt/Mentoring
advancing,44,47,0.0001977154874136118,5.400374579172938e-05,6.186646954626049,6.186646954626049,
node,30,379,0.0001348060141456444,0.00043547701393756245,-6.185087314293124,6.185087314293124,
design,921,4498,0.004138544634271284,0.005168273373855293,-6.180118105505238,6.180118105505238,System Design
forward,115,221,0.0005167563875583036,0.00025393250680791904,6.179613307510823,6.179613307510823,
garmin,25,7,0.00011233834512137035,8.043111075363951e-06,6.166867688658872,6.166867688658872,
june,25,9,0.00011233834512137035,1.0341142811182222e-05,6.13685011046921,6.13685011046921,
quantum,31,3,0.00013929954795049922,3.4470476037274075e-06,6.121982114543355,6.121982114543355,
error,38,36,0.00017075428458448292,4.136457124472889e-05,6.0960026527927464,6.0960026527927464,
depend,47,55,0.00021119608882817626,6.319587273500246e-05,6.074005115479425,6.074005115479425,
accelerator,26,13,0.00011683187892622516,1.4937206282818766e-05,6.055524930152379,6.055524930152379,
extensions,30,21,0.0001348060141456444,2.4129333226091854e-05,6.046779422640643,6.046779422640643,
powered,69,106,0.00031005383253498216,0.00012179568199836839,6.0407593006318505,6.0407593006318505,
netherlands,26,4,0.00011683187892622516,4.596063471636544e-06,6.026632276348201,6.026632276348201,
graduates,40,2,0.00017974135219419256,2.298031735818272e-06,6.024255073774491,6.024255073774491,
agree,24,9,0.00010784481131651554,1.0341142811182222e-05,5.998824751893021,5.998824751893021,
employee,328,870,0.001473879087992379,0.0009996438050809482,5.995265384198353,5.995265384198353,
architect,31,371,0.00013929954795049922,0.0004262848869942894,-5.984954131937929,5.984954131937929,
sr,6,273,2.6961202829128884e-05,0.0003136813319391941,-5.948326381069264,5.948326381069264,
emails,35,32,0.0001572736831699185,3.676850777309235e-05,5.942164606874807,5.942164606874807,
login,25,4,0.00011233834512137035,4.596063471636544e-06,5.937711207752538,5.937711207752538,
affiliates,25,4,0.00011233834512137035,4.596063471636544e-06,5.937711207752538,5.937711207752538,
criminal,75,605,0.000337015035364111,0.0006951546000850272,-5.918967576021331,5.918967576021331,
talent,170,386,0.0007639007468253184,0.0004435201250129264,5.9073239311106365,5.9073239311106365,
limitless,26,15,0.00011683187892622516,1.7235238018637037e-05,5.90263266207099,5.90263266207099,
inference,25,13,0.00011233834512137035,1.4937206282818766e-05,5.900854185777351,5.900854185777351,
early,93,170,0.0004178986438514977,0.0001953326975445531,5.896734527526433,5.896734527526433,
expert,32,370,0.00014379308175535406,0.0004251358711263803,-5.8855366595551635,5.8855366595551635,
boston,41,45,0.00018423488599904737,5.1705714055911114e-05,5.885376321485517,5.885376321485517,
accident,40,43,0.00017974135219419256,4.940768232009284e-05,5.878849577382321,5.878849577382321,
receive,233,578,0.0010469933765311717,0.0006641311716514806,5.867396222925923,5.867396222925923,
second,36,35,0.0001617672169747733,4.0215555376819756e-05,5.863666744865032,5.863666744865032,
mechanisms,35,33,0.0001572736831699185,3.791752364100148e-05,5.862943006023402,5.862943006023402,
helps,93,171,0.0004178986438514977,0.00019648171341246222,5.857311205768504,5.857311205768504,
partial,27,3,0.00012132541273107998,3.4470476037274075e-06,5.854964649409617,5.854964649409617,
correcting,27,3,0.00012132541273107998,3.4470476037274075e-06,5.854964649409617,5.854964649409617,
abbott,27,3,0.00012132541273107998,3.4470476037274075e-06,5.854964649409617,5.854964649409617,
environments,221,542,0.000993070970872914,0.0006227666004067516,5.847996745710641,5.847996745710641,
contributing,77,130,0.0003460021029738207,0.00014937206282818766,5.841340883712722,5.841340883712722,
linkedin,84,148,0.00037745683960780437,0.0001700543484505521,5.836731157303008,5.836731157303008,
enrich,26,16,0.00011683187892622516,1.8384253886546175e-05,5.820069942824283,5.820069942824283,
spacex,35,2,0.0001572736831699185,2.298031735818272e-06,5.819698412597243,5.819698412597243,
source,76,602,0.00034150856916896583,0.0006917075524812998,-5.8025607837832,5.8025607837832,
extensive,18,288,8.088360848738665e-05,0.0003309165699578311,-5.800432853783752,5.800432853783752,
creativity,73,121,0.0003280279677544014,0.00013903092001700543,5.792179557992137,5.792179557992137,
negative,22,6,9.88577437068059e-05,6.894095207454815e-06,5.783037213149235,5.783037213149235,
relocation,52,71,0.0002336637578524503,8.158012662154864e-05,5.7652079340692675,5.7652079340692675,
housing,24,13,0.00010784481131651554,1.4937206282818766e-05,5.7407046948145934,5.7407046948145934,
palantir,24,13,0.00010784481131651554,1.4937206282818766e-05,5.7407046948145934,5.7407046948145934,
teradata,25,15,0.00011233834512137035,1.7235238018637037e-05,5.73983124512303,5.73983124512303,
digital,122,831,0.0005482111241922873,0.0009548321862324919,-5.7298286489064925,5.7298286489064925,
inquiries,6,250,2.6961202829128884e-05,0.00028725396697728395,-5.7291719295755374,5.7291719295755374,
benchmarking,27,19,0.00012132541273107998,2.183130149027358e-05,5.7277994456732975,5.7277994456732975,
fundamentals,70,115,0.000314547366339837,0.0001321368248095506,5.721059418375985,5.721059418375985,
dental,240,607,0.0010784481131651553,0.0006974526318208454,5.717480573876856,5.717480573876856,
corrections,25,3,0.00011233834512137035,3.4470476037274075e-06,5.705518798506564,5.705518798506564,
debugging,129,275,0.000579665860826271,0.00031597936367501234,5.686135586538098,5.686135586538098,
new,617,3096,0.00277251035759542,0.0035573531270466844,-5.678158935924459,5.678158935924459,
launch,66,106,0.00029657323112041773,0.00012179568199836839,5.67573307139068,5.67573307139068,
starting,92,173,0.0004134051100466429,0.0001987797451482805,5.674695465466648,5.674695465466648,
implementing,76,593,0.00034150856916896583,0.0006813664096701176,-5.673907765094523,5.673907765094523,
accessibility,68,111,0.00030556029873012735,0.0001275407613379141,5.673529791163548,5.673529791163548,
industries,75,129,0.000337015035364111,0.00014822304696027853,5.656742897931329,5.656742897931329,
grade,45,57,0.00020220902121846661,6.549390447082074e-05,5.653275444559517,5.653275444559517,
op,22,4,9.88577437068059e-05,4.596063471636544e-06,5.647212347615003,5.647212347615003,
site,263,683,0.001181799390676816,0.0007847778377819398,5.6431278609435145,5.6431278609435145,
graduate,27,20,0.00012132541273107998,2.2980317358182716e-05,5.639878595335893,5.639878595335893,
interviews,37,40,0.0001662607507796281,4.596063471636543e-05,5.6370640916285675,5.6370640916285675,
sql,224,1313,0.0010065515722874783,0.0015086578345646954,-5.608792228717342,5.608792228717342,
extent,11,241,4.942887185340295e-05,0.0002769128241661017,-5.590299935154668,5.590299935154668,
intern,70,1,0.000314547366339837,1.149015867909136e-06,5.590200400919181,5.590200400919181,
continuous,121,814,0.0005437175903874325,0.0009352989164780366,-5.573901093961511,5.573901093961511,
perception,24,15,0.00010784481131651554,1.7235238018637037e-05,5.571493995120951,5.571493995120951,
latest,33,355,0.00014828661556020887,0.0004079006331077432,-5.562433148018606,5.562433148018606,
usd,153,349,0.0006875106721427865,0.0004010065379002884,5.560423666228807,5.560423666228807,
highly,125,832,0.0005616917256068517,0.000955981202100401,-5.5503697868332456,5.5503697868332456,
promote,81,147,0.00036397623819323994,0.00016890533258264297,5.5481666350996575,5.5481666350996575,
corporation,42,52,0.00018872841980390218,5.9748825131275065e-05,5.543975412737675,5.543975412737675,
refer,34,35,0.00015278014936506368,4.0215555376819756e-05,5.543104173992794,5.543104173992794,
believes,29,25,0.0001303124803407896,2.8725396697728395e-05,5.540859876232638,5.540859876232638,
customer,202,1201,0.0009076938285806724,0.001379968057358872,-5.518266119053969,5.518266119053969,
august,20,6,8.987067609709628e-05,6.894095207454815e-06,5.51720360286745,5.51720360286745,
enabling,73,127,0.0003280279677544014,0.00014592501522446024,5.514814079988972,5.514814079988972,
life,452,1309,0.002031077279794376,0.0015040617710930589,5.510763723837336,5.510763723837336,
shape,65,107,0.0002920796973155629,0.00012294469786627754,5.502262119556884,5.502262119556884,
earn,58,90,0.0002606249606815792,0.00010341142811182223,5.489639316648695,5.489639316648695,
range,527,1564,0.002368092315158487,0.0017970608174098885,5.484071040667568,5.484071040667568,
engineer,608,3030,0.0027320685533517267,0.0034815180797646817,-5.47833079149994,5.47833079149994,
gpa,28,2,0.0001258189465359348,2.298031735818272e-06,5.475080919463731,5.475080919463731,
web,255,1444,0.0011458511202379776,0.0016591789132607922,-5.461167773957542,5.461167773957542,
base,280,747,0.001258189465359348,0.0008583148533281244,5.459913180185108,5.459913180185108,
discount,33,34,0.00014828661556020887,3.906653950891062e-05,5.458613845403661,5.458613845403661,
materials,45,60,0.00020220902121846661,6.894095207454815e-05,5.45656630741807,5.45656630741807,
boeing,31,30,0.00013929954795049922,3.4470476037274074e-05,5.452964673758276,5.452964673758276,
regarding,29,326,0.0001303124803407896,0.0003745791729383783,-5.450875265624896,5.450875265624896,
adverse,20,4,8.987067609709628e-05,4.596063471636544e-06,5.430081443170276,5.430081443170276,
bruker,20,4,8.987067609709628e-05,4.596063471636544e-06,5.430081443170276,5.430081443170276,
embeddings,20,4,8.987067609709628e-05,4.596063471636544e-06,5.430081443170276,5.430081443170276,AI/LLM
redirects,60,1,0.0002696120282912888,1.149015867909136e-06,5.429935130581699,5.429935130581699,
overlap,27,2,0.00012132541273107998,2.298031735818272e-06,5.418576928645272,5.418576928645272,
conviction,46,63,0.00020670255502332145,7.238799967827555e-05,5.410150784922946,5.410150784922946,
close,61,99,0.00027410556209614363,0.00011375257092300445,5.403135786419239,5.403135786419239,
commuting,22,13,9.88577437068059e-05,1.4937206282818766e-05,5.402455133875258,5.402455133875258,
