company_name_canonical,year,n_posts,llm_text_share,entry_final_share,entry_yoe_share,ai_any_share,ai_count_mean,scope_any_share,scope_count_mean,soft_skill_any_share,soft_skill_count_mean,clean_len_mean,tech_count_mean,requirement_breadth_mean,stack_depth_mean,ai_domain_share,remote_share,domain_entropy,top_domain_family,top_domain_share,company_industry_mode
ApTask,2026,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1409.0,12.666666666666666,17.666666666666668,4.0,0.3333333333333333,0.0,0.9999999999999998,AI / LLM,0.3333333333333333,IT Services and IT Consulting
Apetan Consulting LLC,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.33333333333334,3.0,4.0,2.0,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,IT Services and IT Consulting
Apetan Consulting LLC,2026,4,0.0,0.0,0.0,0.25,1.25,0.25,0.25,0.5,0.5,869.75,6.25,8.75,2.5,0.5,0.0,0.946394630357186,AI / LLM,0.5,IT Services and IT Consulting
Apexon,2024,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,535.75,2.5,3.0,1.5,0.0,0.0,0.0,DevOps,1.0,IT Services and IT Consulting
Apexon,2026,5,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,658.0,7.0,7.8,1.8,0.0,0.0,0.9609640474436812,DevOps,0.4,IT Services and IT Consulting
Ascendion,2024,8,1.0,0.0,0.125,0.0,0.0,0.375,0.375,0.25,0.375,504.75,3.625,5.0,2.25,0.0,0.0,0.9056390622295665,Requirements / Workflow,0.375,"Technology, Information and Internet"
Ascendion,2026,9,0.0,0.0,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,1135.3333333333333,5.555555555555555,7.888888888888889,2.6666666666666665,0.3333333333333333,0.0,0.9874687506009635,AI / LLM,0.3333333333333333,"Technology, Information and Internet"
"BAE Systems, Inc.",2024,14,1.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5714285714285714,1062.857142857143,2.9285714285714284,4.5,2.2857142857142856,0.07142857142857142,0.0,0.7891066453068238,Requirements / Workflow,0.5,Defense and Space Manufacturing
"BAE Systems, Inc.",2026,119,0.2184873949579832,0.01680672268907563,0.11764705882352941,0.025210084033613446,0.025210084033613446,0.2184873949579832,0.2184873949579832,0.42016806722689076,0.5798319327731093,1399.09243697479,2.2100840336134455,3.9159663865546217,2.235294117647059,0.04201680672268908,0.0,0.6346603852874639,Requirements / Workflow,0.6554621848739496,Defense and Space Manufacturing
BCforward,2024,8,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.125,474.25,2.375,3.125,1.625,0.0,0.0,0.7743974703476993,Requirements / Workflow,0.625,Banking
BCforward,2026,22,0.13636363636363635,0.0,0.0,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.22727272727272727,846.5909090909091,3.1818181818181817,4.181818181818182,1.8636363636363635,0.0,0.0,0.9890621582945031,Requirements / Workflow,0.22727272727272727,IT Services and IT Consulting
BLUE ORIGIN,2024,7,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,1064.2857142857142,2.4285714285714284,5.0,3.2857142857142856,0.0,0.0,0.8699155297736259,Embedded,0.5714285714285714,Defense and Space Manufacturing
BLUE ORIGIN,2026,83,0.13253012048192772,0.024096385542168676,0.08433734939759036,0.1566265060240964,0.1927710843373494,0.3855421686746988,0.4578313253012048,0.9036144578313253,1.2771084337349397,2471.2168674698796,3.710843373493976,6.855421686746988,3.4939759036144578,0.03614457831325301,0.0,0.24663183072005304,Requirements / Workflow,0.9156626506024096,Aviation and Aerospace Component Manufacturing
BayOne Solutions,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,377.3333333333333,4.0,5.0,2.0,0.0,0.0,0.9999999999999998,DevOps,0.3333333333333333,IT Services and IT Consulting
BayOne Solutions,2026,11,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.6363636363636364,716.4545454545455,2.0,3.5454545454545454,2.1818181818181817,0.0,0.0,0.9314001250982628,DevOps,0.2727272727272727,IT Services and IT Consulting
BioSpace,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,894.6666666666666,3.0,5.333333333333333,3.0,0.0,0.0,0.9999999999999998,Requirements / Workflow,0.3333333333333333,Internet News
BioSpace,2026,28,0.14285714285714285,0.0,0.17857142857142858,0.21428571428571427,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.35714285714285715,0.4642857142857143,1927.8214285714287,6.107142857142857,8.75,3.107142857142857,0.10714285714285714,0.0,0.7805142774715268,Requirements / Workflow,0.5357142857142857,Internet News
Blackhawk Network,2024,3,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,515.3333333333334,6.0,8.0,3.0,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,Consumer Services
Blackhawk Network,2026,6,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.1666666666666667,1437.0,4.0,6.333333333333333,3.1666666666666665,0.0,0.0,0.7896900821428474,Requirements / Workflow,0.6666666666666666,"Consumer Services, Financial Services, and IT Services and IT Consulting"
Boeing,2024,8,1.0,0.125,0.25,0.125,0.125,0.0,0.0,0.125,0.125,1217.5,2.625,4.625,3.0,0.125,0.0,0.8868595071429147,Requirements / Workflow,0.5,Airlines and Aviation
Boeing,2026,73,0.136986301369863,0.0547945205479452,0.1917808219178082,0.0273972602739726,0.0273972602739726,0.4657534246575342,0.5342465753424658,0.2054794520547945,0.2191780821917808,1995.0,3.7945205479452055,5.424657534246576,2.5205479452054793,0.0136986301369863,0.0,0.39105133986795876,Requirements / Workflow,0.821917808219178,"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing"
Booz Allen Hamilton,2024,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,777.2222222222222,2.7777777777777777,4.111111111111111,2.0,0.1111111111111111,0.0,0.8763576394898526,Requirements / Workflow,0.4444444444444444,IT Services and IT Consulting
Booz Allen Hamilton,2026,286,0.1888111888111888,0.006993006993006993,0.23426573426573427,0.0979020979020979,0.19230769230769232,0.45454545454545453,0.6363636363636364,0.16083916083916083,0.18181818181818182,1378.1433566433566,4.513986013986014,6.328671328671328,2.4335664335664338,0.06993006993006994,0.0,0.6374301542498108,Requirements / Workflow,0.6363636363636364,Software Development
Brightpath Associates LLC,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,722.6666666666666,2.3333333333333335,3.6666666666666665,2.3333333333333335,0.0,0.0,0.0,Requirements / Workflow,1.0,Defense and Space Manufacturing
Brightpath Associates LLC,2026,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.2,395.6,1.6,3.0,2.0,0.0,0.0,0.7219280948873623,Embedded,0.8,Software Development
Brooksource,2024,5,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.4,761.8,2.6,4.4,2.6,0.0,0.0,0.9602297178607612,DevOps,0.4,Health and Human Services
Brooksource,2026,39,0.07692307692307693,0.1282051282051282,0.0,0.20512820512820512,0.358974358974359,0.358974358974359,0.41025641025641024,0.28205128205128205,0.3076923076923077,1255.7692307692307,5.153846153846154,6.794871794871795,2.41025641025641,0.10256410256410256,0.0,0.9494530956390755,DevOps,0.23076923076923078,IT Services and IT Consulting
ByteDance,2024,3,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,633.6666666666666,5.333333333333333,6.666666666666667,2.0,0.0,0.0,0.9182958340544894,Backend,0.6666666666666666,Computer and Network Security
ByteDance,2026,108,0.17592592592592593,0.3333333333333333,0.07407407407407407,0.2962962962962963,0.3425925925925926,0.3055555555555556,0.35185185185185186,0.2777777777777778,0.3611111111111111,1812.101851851852,3.7685185185185186,5.212962962962963,2.185185185185185,0.037037037037037035,0.0,0.6629728039256004,Embedded,0.6944444444444444,Software Development
CACI International Inc,2024,10,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,801.3,3.6,5.0,2.3,0.0,0.0,0.9232196723355077,Requirements / Workflow,0.4,IT Services and IT Consulting
CACI International Inc,2026,72,0.1527777777777778,0.05555555555555555,0.1111111111111111,0.1388888888888889,0.25,0.2916666666666667,0.3472222222222222,0.3194444444444444,0.3888888888888889,1605.5972222222222,6.083333333333333,8.097222222222221,2.6805555555555554,0.1388888888888889,0.0,0.7692300111931625,Requirements / Workflow,0.4444444444444444,IT Services and IT Consulting
CBase Inc,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1396.3333333333333,9.333333333333334,10.666666666666666,2.0,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,Airlines and Aviation
CBase Inc,2026,5,0.2,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.0,350.0,6.0,7.2,1.8,0.2,0.0,0.8649735207179272,DevOps,0.6,Engineering Services
CGI,2024,7,1.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,709.4285714285714,6.571428571428571,7.857142857142857,2.2857142857142856,0.0,0.0,0.9821410328348751,Data / Platform,0.42857142857142855,IT Services and IT Consulting
CGI,2026,81,0.13580246913580246,0.07407407407407407,0.07407407407407407,0.09876543209876543,0.18518518518518517,0.38271604938271603,0.43209876543209874,0.5308641975308642,0.6296296296296297,2076.8271604938273,6.148148148148148,8.209876543209877,2.765432098765432,0.06172839506172839,0.0,0.6396682983432802,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
Capital One,2024,52,1.0,0.0,0.17307692307692307,0.0,0.0,0.09615384615384616,0.09615384615384616,0.057692307692307696,0.07692307692307693,434.7307692307692,7.75,8.961538461538462,2.1923076923076925,0.0,0.0,0.4565753886222094,Data / Platform,0.8269230769230769,Financial Services
Capital One,2026,207,0.178743961352657,0.0,0.1111111111111111,0.2753623188405797,0.33816425120772947,0.25120772946859904,0.40096618357487923,0.06280193236714976,0.06280193236714976,1578.623188405797,8.46376811594203,10.318840579710145,2.63768115942029,0.16908212560386474,0.0,0.4867176335285517,Data / Platform,0.7101449275362319,Financial Services
CarMax,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.3333333333334,3.6666666666666665,4.666666666666667,2.0,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Retail
CarMax,2026,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1108.0,4.333333333333333,7.0,3.0,0.3333333333333333,0.0,0.9999999999999998,Requirements / Workflow,0.3333333333333333,Retail
Caterpillar Inc.,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,940.0,5.0,6.0,2.0,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Construction
Caterpillar Inc.,2026,8,0.0,0.0,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1904.75,4.875,6.5,1.875,0.125,0.0,0.8613531161467861,Requirements / Workflow,0.5,Construction and Machinery Manufacturing
Centene Corporation,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1234.0,2.3333333333333335,3.6666666666666665,2.3333333333333335,0.0,0.0,0.0,Requirements / Workflow,1.0,Hospitals and Health Care
Centene Corporation,2026,7,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,1151.857142857143,1.2857142857142858,2.4285714285714284,2.0,0.0,0.0,0.0,Requirements / Workflow,1.0,Hospitals and Health Care and Insurance
Centraprise,2024,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,404.7142857142857,2.857142857142857,3.5714285714285716,1.5,0.0,0.0,0.8636983367872396,Frontend / Mobile,0.42857142857142855,IT Services and IT Consulting
Centraprise,2026,16,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.3125,0.3125,402.8125,3.375,4.3125,1.875,0.0,0.0,0.8514097655573916,Frontend / Mobile,0.5,IT Services and IT Consulting
Charter Global,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,382.3333333333333,3.0,3.3333333333333335,1.3333333333333333,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,Financial Services
Charter Global,2026,5,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,504.8,3.2,4.2,2.0,0.0,0.0,0.9709505944546688,Data / Platform,0.6,IT Services and IT Consulting and Public Health
Cisco,2024,5,1.0,0.0,0.2,0.0,0.0,0.4,0.4,0.6,0.8,581.6,2.4,4.6,2.8,0.2,0.0,0.9609640474436812,Requirements / Workflow,0.4,Computer Hardware Manufacturing
Cisco,2026,68,0.22058823529411764,0.11764705882352941,0.23529411764705882,0.16176470588235295,0.27941176470588236,0.3382352941176471,0.36764705882352944,0.19117647058823528,0.20588235294117646,1862.7794117647059,3.5294117647058822,5.352941176470588,2.485294117647059,0.08823529411764706,0.0,0.7917893034832836,Embedded,0.4852941176470588,Software Development
Cloudflare,2024,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,740.8571428571429,4.0,4.428571428571429,1.4285714285714286,0.0,0.0,0.9165164431996023,Requirements / Workflow,0.42857142857142855,IT Services and IT Consulting
Cloudflare,2026,38,0.13157894736842105,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.18421052631578946,0.8947368421052632,1.2105263157894737,0.3684210526315789,0.42105263157894735,2193.2105263157896,5.026315789473684,7.368421052631579,2.8421052631578947,0.02631578947368421,0.0,0.2617939462866109,Requirements / Workflow,0.9210526315789473,"IT Services and IT Consulting, Technology, Information and Internet, and Computer and Network Security"
Cogent Communications,2024,6,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,888.0,4.166666666666667,6.0,2.6666666666666665,0.0,0.0,0.0,Requirements / Workflow,1.0,Telecommunications
Cogent Communications,2026,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1311.0,5.0,8.0,4.0,0.0,0.0,0.0,Requirements / Workflow,1.0,Telecommunications
Collins Aerospace,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1066.3333333333333,2.0,3.3333333333333335,2.3333333333333335,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,Aviation and Aerospace Component Manufacturing
Collins Aerospace,2026,45,0.1111111111111111,0.0,0.3111111111111111,0.0,0.0,0.17777777777777778,0.17777777777777778,0.2222222222222222,0.24444444444444444,2169.288888888889,2.9555555555555557,4.333333333333333,2.1333333333333333,0.0,0.0,0.4763759978026365,Requirements / Workflow,0.8222222222222222,Aviation and Aerospace Component Manufacturing
Compunnel Inc.,2024,26,1.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.4230769230769231,0.4230769230769231,538.8846153846154,4.846153846153846,5.884615384615385,1.9615384615384615,0.0,0.0,0.8706283688741361,Frontend / Mobile,0.3076923076923077,IT Services and IT Consulting
Compunnel Inc.,2026,23,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.2608695652173913,497.7391304347826,5.869565217391305,7.130434782608695,2.0,0.043478260869565216,0.0,0.7991470730371854,Requirements / Workflow,0.391304347826087,IT Services and IT Consulting
Confidential,2024,5,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,576.4,3.2,4.8,2.2,0.0,0.0,0.8649735207179272,Requirements / Workflow,0.6,Medical Equipment Manufacturing
Confidential,2026,7,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.2857142857142857,715.4285714285714,3.5714285714285716,5.142857142857143,2.142857142857143,0.14285714285714285,0.0,0.9211854965885543,DevOps,0.42857142857142855,"Advertising Services, IT Services and IT Consulting, and IT System Testing and Evaluation"
ConsultNet Technology Services and Solutions,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,337.3333333333333,2.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Staffing and Recruiting
ConsultNet Technology Services and Solutions,2026,22,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.3181818181818182,0.6363636363636364,0.7272727272727273,0.8181818181818182,1.0909090909090908,1143.5454545454545,8.363636363636363,11.181818181818182,3.409090909090909,0.18181818181818182,0.0,0.972959493974982,Requirements / Workflow,0.3181818181818182,IT Services and IT Consulting
CrowdStrike,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,823.25,6.5,7.0,1.5,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,Computer and Network Security
CrowdStrike,2026,29,0.10344827586206896,0.0,0.0,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.3103448275862069,0.13793103448275862,0.1724137931034483,2015.6896551724137,6.724137931034483,7.931034482758621,2.0344827586206895,0.0,0.0,0.60641110523362,Requirements / Workflow,0.6896551724137931,Computer and Network Security
Deloitte,2024,22,1.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,765.3636363636364,3.6363636363636362,4.863636363636363,2.1363636363636362,0.0,0.0,0.6216501842694789,Requirements / Workflow,0.7272727272727273,Accounting
Deloitte,2026,54,0.2222222222222222,0.0,0.14814814814814814,0.2777777777777778,0.8333333333333334,0.5925925925925926,0.7222222222222222,0.3333333333333333,0.3888888888888889,1716.9814814814815,7.277777777777778,10.277777777777779,3.2037037037037037,0.18518518518518517,0.0,0.7728797311097216,Requirements / Workflow,0.46296296296296297,"Accounting, IT Services and IT Consulting, and Business Consulting and Services"
Delta Air Lines,2024,3,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,655.6666666666666,2.0,3.6666666666666665,2.0,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,Airlines and Aviation
Delta Air Lines,2026,8,0.25,0.0,0.5,0.125,0.25,0.375,0.375,0.5,0.5,1559.75,5.375,7.25,2.75,0.25,0.0,0.946394630357186,Data / Platform,0.5,Airlines and Aviation
