comparison_id,term,display_term,direction,z,log_odds,count_a,count_b,doc_freq_a,doc_freq_b,company_count_a,company_count_b,company_count_total,share_a,share_b,category,abs_z,total_company_count
section_filtered,requires,requires,kaggle_arshkon,-6.182723237784874,-1.7382064208310064,11,287,7,256,6,147,153,0.09722222222222222,0.07621315867817803,noise,6.182723237784874,153
section_filtered,include,include,kaggle_arshkon,-6.110292036590629,-2.0601567965110985,7,272,6,238,6,153,159,0.08333333333333333,0.07085442095861863,noise,6.110292036590629,159
section_filtered,qualifications,qualifications,kaggle_arshkon,-5.948861488007542,-1.0203680506120283,34,392,24,308,20,129,149,0.3333333333333333,0.09169395653468294,noise,5.948861488007542,149
section_filtered,restful,restful,kaggle_arshkon,-5.892703167208433,-2.1226230973058926,6,254,6,226,5,188,193,0.08333333333333333,0.06728192914557904,noise,5.892703167208433,193
section_filtered,quickly,quickly,kaggle_arshkon,-5.802604631857461,-2.2402768560305697,5,248,5,224,4,166,170,0.06944444444444445,0.06668651384340578,noise,5.802604631857461,170
section_filtered,needed,needed,kaggle_arshkon,-5.616306164982108,-1.9287757701555268,7,233,6,202,6,154,160,0.08333333333333333,0.06013694551949985,noise,5.616306164982108,160
section_filtered,used,used,kaggle_arshkon,-5.502227668532862,-2.0147575517318748,6,223,6,204,6,149,155,0.08333333333333333,0.06073236082167312,noise,5.502227668532862,155
section_filtered,analyze,analyze,kaggle_arshkon,-5.475725502959495,-1.4112816674391566,14,253,11,216,10,154,164,0.1527777777777778,0.06430485263471271,noise,5.475725502959495,164
section_filtered,automate,automate,kaggle_arshkon,-5.223565848029418,-2.247256859274518,4,203,4,184,4,147,151,0.05555555555555555,0.054778207799940457,noise,5.223565848029418,151
section_filtered,nodejs,Node.js,kaggle_arshkon,-5.205876631305821,-1.8140214479438224,7,204,5,175,5,148,153,0.06944444444444445,0.05209883894016076,tech_stack,5.205876631305821,153
section_filtered,specifications,specifications,kaggle_arshkon,-5.038396376437687,-1.879412796922427,6,190,5,153,5,123,128,0.06944444444444445,0.045549270616254835,noise,5.038396376437687,128
section_filtered,nosql,nosql,kaggle_arshkon,-4.961583858986669,-2.166202845172368,4,183,4,167,4,131,135,0.05555555555555555,0.0497171777314677,noise,4.961583858986669,135
section_filtered,providing,providing,kaggle_arshkon,-4.916530296902671,-1.842581883609426,6,182,5,162,5,127,132,0.06944444444444445,0.048228639476034535,noise,4.916530296902671,132
section_filtered,execute,execute,kaggle_arshkon,-4.865006035860052,-2.1353195653546804,4,176,4,143,4,120,124,0.05555555555555555,0.04257219410538851,noise,4.865006035860052,124
section_filtered,policies,policies,kaggle_arshkon,-4.858560188307095,-1.6196594717867034,8,186,6,160,5,106,111,0.08333333333333333,0.04763322417386127,noise,4.858560188307095,111
section_filtered,require,require,kaggle_arshkon,-4.850980107269549,-2.130789453060147,4,175,4,160,3,78,81,0.05555555555555555,0.04763322417386127,noise,4.850980107269549,81
section_filtered,citizenship,citizenship,kaggle_arshkon,-4.737238352768413,-1.9228937108922826,5,168,5,151,3,81,84,0.06944444444444445,0.044953855314081574,noise,4.737238352768413,84
section_filtered,preferably,preferably,kaggle_arshkon,-4.587639640711117,-2.0436250991307316,4,157,4,149,3,135,138,0.05555555555555555,0.04435844001190831,noise,4.587639640711117,138
section_filtered,duties,duties,kaggle_arshkon,-4.466597970352391,-1.5062539778927166,8,164,6,119,6,89,95,0.08333333333333333,0.035427210479309315,noise,4.466597970352391,95
section_filtered,desired,desired,kaggle_arshkon,-4.415893987951457,-1.3522884518204359,10,172,9,156,7,102,109,0.125,0.04644239356951474,noise,4.415893987951457,109
section_filtered,interpersonal,interpersonal,kaggle_arshkon,-4.326071672778315,-1.391089114658786,9,162,9,160,8,120,128,0.125,0.04763322417386127,soft_skill,4.326071672778315,128
section_filtered,combination,combination,kaggle_arshkon,-4.215765494528212,-1.7493110347682839,5,137,5,130,4,68,72,0.06944444444444445,0.03870199464126228,noise,4.215765494528212,72
section_filtered,open source,open source,kaggle_arshkon,-4.197779194757157,-1.9073154810281214,4,133,3,115,3,90,93,0.041666666666666664,0.03423637987496279,noise,4.197779194757157,93
section_filtered,mysql,mysql,kaggle_arshkon,-4.197779194757157,-1.9073154810281214,4,133,4,122,3,99,102,0.05555555555555555,0.03632033343256922,tech_stack,4.197779194757157,102
section_filtered,demonstrate,demonstrate,kaggle_arshkon,-3.99610881696253,-2.0506114421919124,3,120,3,107,3,84,87,0.041666666666666664,0.031854718666269724,noise,3.99610881696253,87
section_filtered,on call,on call,kaggle_arshkon,-3.99610881696253,-2.0506114421919124,3,120,3,103,2,84,86,0.041666666666666664,0.030663888061923193,noise,3.99610881696253,86
section_filtered,proactively,proactively,kaggle_arshkon,-3.99610881696253,-2.0506114421919124,3,120,3,114,3,95,98,0.041666666666666664,0.03393867222387616,noise,3.99610881696253,98
section_filtered,objectives,objectives,kaggle_arshkon,-3.962671772055798,-1.8210318118527242,4,120,4,108,2,89,91,0.05555555555555555,0.032152426317356354,noise,3.962671772055798,91
section_filtered,html,html,kaggle_arshkon,-3.866696483736431,-1.7849536985778944,4,115,4,100,4,89,93,0.05555555555555555,0.02977076510866329,ai_domain,3.866696483736431,93
section_filtered,directory,directory,kaggle_arshkon,3.852897260136818,1.0319266170838675,23,34,4,27,3,23,26,0.05555555555555555,0.008038106579339089,noise,3.852897260136818,26
section_filtered,documents,documents,kaggle_arshkon,-3.845847294548278,-1.619404602757852,5,118,5,92,4,72,76,0.06944444444444445,0.027389103899970228,noise,3.845847294548278,76
section_filtered,back end,back end,kaggle_arshkon,-3.785177380500746,-2.2785075414642257,2,109,2,85,2,73,75,0.027777777777777776,0.0253051503423638,noise,3.785177380500746,75
section_filtered,roadmap,roadmap,kaggle_arshkon,-3.751872294077167,-2.264833445219813,2,107,2,93,2,76,78,0.027777777777777776,0.027686811551056862,org_scope,3.751872294077167,78
section_filtered,kotlin,kotlin,kaggle_arshkon,-3.746864131587588,-1.7392278018501077,4,109,3,89,3,59,62,0.041666666666666664,0.02649598094671033,tech_stack,3.746864131587588,62
section_filtered,powershell,powershell,kaggle_arshkon,-3.7438025385056917,-1.9504517051440295,3,106,3,91,2,77,79,0.041666666666666664,0.027091396248883598,noise,3.7438025385056917,79
section_filtered,modules,modules,kaggle_arshkon,-3.7438025385056917,-1.9504517051440295,3,106,2,92,2,79,81,0.027777777777777776,0.027389103899970228,noise,3.7438025385056917,81
section_filtered,bachelors,bachelors,kaggle_arshkon,-3.705698139737849,-1.7233480193322195,4,107,3,96,3,60,63,0.041666666666666664,0.02857993450431676,credential,3.705698139737849,63
section_filtered,graphql,graphql,kaggle_arshkon,-3.6863469101839006,-1.9269605541126902,3,103,3,87,2,75,77,0.041666666666666664,0.025900565644537063,noise,3.6863469101839006,77
section_filtered,third party,third party,kaggle_arshkon,-3.6863469101839006,-1.9269605541126902,3,103,3,88,2,80,82,0.041666666666666664,0.026198273295623697,noise,3.6863469101839006,82
section_filtered,in depth,in depth,kaggle_arshkon,-3.6748029525975263,-1.5575461808769133,5,110,5,92,4,65,69,0.06944444444444445,0.027389103899970228,noise,3.6748029525975263,69
section_filtered,queries,queries,kaggle_arshkon,-3.6748029525975263,-1.5575461808769133,5,110,3,97,2,84,86,0.041666666666666664,0.028877642155403394,noise,3.6748029525975263,86
section_filtered,iam,iam,kaggle_arshkon,-3.6491944912915533,-2.221832748521051,2,101,2,83,2,76,78,0.027777777777777776,0.02470973504019053,noise,3.6491944912915533,78
section_filtered,utilize,utilize,kaggle_arshkon,-3.642722662248373,-1.6988877962442528,4,104,4,93,3,73,76,0.05555555555555555,0.027686811551056862,noise,3.642722662248373,76
section_filtered,minimal,minimal,kaggle_arshkon,-3.5998837619914714,-1.6821341653617554,4,102,3,97,3,76,79,0.041666666666666664,0.028877642155403394,noise,3.5998837619914714,79
section_filtered,coordinate,coordinate,kaggle_arshkon,-3.541968443557177,-2.1755625421658387,2,95,2,83,2,71,73,0.027777777777777776,0.02470973504019053,noise,3.541968443557177,73
section_filtered,willing,willing,kaggle_arshkon,-3.534273302981333,-1.6562970377117918,4,99,3,90,3,57,60,0.041666666666666664,0.026793688597796964,noise,3.534273302981333,60
section_filtered,collaboratively,collaboratively,kaggle_arshkon,-3.5262684846502936,-1.8602024937908697,3,95,3,88,3,76,79,0.041666666666666664,0.026198273295623697,noise,3.5262684846502936,79
section_filtered,deliverables,deliverables,kaggle_arshkon,-3.512027801480213,-1.647488423023284,4,98,4,88,3,59,62,0.05555555555555555,0.026198273295623697,org_scope,3.512027801480213,62
section_filtered,possess,possess,kaggle_arshkon,-3.4845435338164,-1.8424895314582175,3,93,3,73,3,59,62,0.041666666666666664,0.021732658529324204,noise,3.4845435338164,62
section_filtered,judgment,judgment,kaggle_arshkon,-3.4845435338164,-1.8424895314582175,3,93,3,89,3,72,75,0.041666666666666664,0.02649598094671033,noise,3.4845435338164,75
section_filtered,ios,ios,kaggle_arshkon,-3.4756260359625055,-0.9329734457557382,14,153,4,83,3,66,69,0.05555555555555555,0.02470973504019053,noise,3.4756260359625055,69
section_filtered,ongoing,ongoing,kaggle_arshkon,-3.466950232816905,-1.629564424283271,4,96,4,91,3,80,83,0.05555555555555555,0.027091396248883598,tech_stack,3.466950232816905,83
section_filtered,expected,expected,kaggle_arshkon,-3.4205536414544935,-1.8150776333916565,3,90,2,81,2,61,63,0.027777777777777776,0.024114319738017267,noise,3.4205536414544935,63
section_filtered,recommendations,recommendations,kaggle_arshkon,-3.397804421620553,-1.6018782436489616,4,93,3,80,3,62,65,0.041666666666666664,0.023816612086930634,noise,3.397804421620553,65
section_filtered,desire,desire,kaggle_arshkon,-3.376908816859213,-1.7962111218165453,3,88,3,86,3,66,69,0.041666666666666664,0.025602857993450433,noise,3.376908816859213,69
section_filtered,complexity,complexity,kaggle_arshkon,-3.374330209026133,-1.592426763042539,4,92,4,80,3,65,68,0.05555555555555555,0.023816612086930634,noise,3.374330209026133,68
section_filtered,typically,typically,kaggle_arshkon,-3.3547772205827546,-1.7865919726342891,3,87,3,82,3,40,43,0.041666666666666664,0.0244120273891039,noise,3.3547772205827546,43
section_filtered,scala,scala,kaggle_arshkon,-3.3025640027591376,-1.5633687963129543,4,89,3,76,3,54,57,0.041666666666666664,0.022625781482584102,tech_stack,3.3025640027591376,57
section_filtered,foundational,foundational,kaggle_arshkon,-3.287086476137278,-1.7569550208862323,3,84,3,72,2,62,64,0.041666666666666664,0.02143495087823757,noise,3.287086476137278,64
section_filtered,develops,develops,kaggle_arshkon,-3.2825948309557353,-1.3022599184991823,6,99,5,61,4,51,55,0.06944444444444445,0.01816016671628461,noise,3.2825948309557353,55
section_filtered,provides,provides,kaggle_arshkon,-3.272305801831487,-1.4077745724577375,5,93,4,67,4,51,55,0.05555555555555555,0.019946412622804405,noise,3.272305801831487,55
section_filtered,splunk,splunk,kaggle_arshkon,-3.2704302386627337,-2.0521575808454373,2,81,2,70,1,55,56,0.027777777777777776,0.020839535576064303,noise,3.2704302386627337,56
section_filtered,emphasis,emphasis,kaggle_arshkon,-3.264073428843316,-1.746805593753515,3,83,3,82,3,56,59,0.041666666666666664,0.0244120273891039,noise,3.264073428843316,59
section_filtered,deadlines,deadlines,kaggle_arshkon,-3.220798099466703,-1.388199634158946,5,91,5,86,5,58,63,0.06944444444444445,0.025602857993450433,noise,3.220798099466703,63
section_filtered,r,r,kaggle_arshkon,-3.2173396540416506,-1.7260807500265667,3,81,2,69,2,63,65,0.027777777777777776,0.020541827924977673,noise,3.2173396540416506,65
section_filtered,postgres,postgres,kaggle_arshkon,-3.098541359346023,-1.969471694190152,2,73,2,70,2,65,67,0.027777777777777776,0.020839535576064303,noise,3.098541359346023,67
section_filtered,json,json,kaggle_arshkon,-3.066731484743478,-1.2250686790510215,6,91,6,82,5,73,78,0.08333333333333333,0.0244120273891039,noise,3.066731484743478,78
section_filtered,junit,junit,kaggle_arshkon,-3.0532469231665864,-1.9471037729551748,2,71,2,68,2,53,55,0.027777777777777776,0.02024412027389104,noise,3.0532469231665864,55
section_filtered,prioritize,prioritize,kaggle_arshkon,-3.0302147090632903,-1.9356381016633133,2,70,2,67,2,61,63,0.027777777777777776,0.019946412622804405,noise,3.0302147090632903,63
section_filtered,ec2,ec2,kaggle_arshkon,-3.020036236199561,-1.636934953768483,3,73,3,69,3,61,64,0.041666666666666664,0.020541827924977673,noise,3.020036236199561,64
section_filtered,dynamodb,dynamodb,kaggle_arshkon,-2.983342206582777,-1.9121150498014448,2,68,2,57,2,56,58,0.027777777777777776,0.01696933611193808,noise,2.983342206582777,58
section_filtered,actionable,actionable,kaggle_arshkon,-2.983342206582777,-1.9121150498014448,2,68,2,64,2,63,65,0.027777777777777776,0.019053289669544508,noise,2.983342206582777,65
section_filtered,sets,sets,kaggle_arshkon,-2.9758385199795545,-1.2938954799080706,5,82,5,75,3,56,59,0.06944444444444445,0.02232807383149747,noise,2.9758385199795545,59
section_filtered,proprietary,proprietary,kaggle_arshkon,-2.959485663664215,-1.9000455965711192,2,67,2,63,2,33,35,0.027777777777777776,0.018755582018457874,noise,2.959485663664215,35
section_filtered,defects,defects,kaggle_arshkon,-2.9353374748108,-1.8877623537907313,2,66,2,58,2,52,54,0.027777777777777776,0.01726704376302471,noise,2.9353374748108,54
section_filtered,graph,graph,kaggle_arshkon,-2.9106558726301475,-2.4019952931669435,1,66,1,44,1,38,39,0.013888888888888888,0.013099136647811848,noise,2.9106558726301475,39
section_filtered,aspdotnet,aspdotnet,kaggle_arshkon,-2.8861293996565087,-1.8625272007763103,2,64,2,47,2,44,46,0.027777777777777776,0.013992259601071748,tech_stack,2.8861293996565087,46
section_filtered,self motivated,self motivated,kaggle_arshkon,-2.8610500436660864,-1.849560832003542,2,63,2,62,2,51,53,0.027777777777777776,0.01845787436737124,noise,2.8610500436660864,53
section_filtered,successfully,successfully,kaggle_arshkon,-2.859487954107515,-1.5624923858509243,3,67,3,63,3,51,54,0.041666666666666664,0.018755582018457874,noise,2.859487954107515,54
section_filtered,timelines,timelines,kaggle_arshkon,-2.835640046978748,-1.8363517151951223,2,62,2,62,2,53,55,0.027777777777777776,0.01845787436737124,noise,2.835640046978748,55
section_filtered,servers,servers,kaggle_arshkon,-2.8214145091908325,-1.3624955808445751,4,71,3,60,3,55,58,0.041666666666666664,0.017862459065197976,noise,2.8214145091908325,58
section_filtered,low level,low level,kaggle_arshkon,-2.8214145091908325,-1.3624955808445751,4,71,3,65,3,57,60,0.041666666666666664,0.01935099732063114,noise,2.8214145091908325,60
section_filtered,demonstrating,demonstrating,kaggle_arshkon,-2.783783773393486,-1.8091722938828863,2,60,2,59,2,33,35,0.027777777777777776,0.017564751414111342,noise,2.783783773393486,35
