aggregate,within,between,arshkon_agg,scraped_agg,n_companies,metric,spec
-0.0044216771955325335,-0.009470431318148466,0.005048754122615934,0.03459821428571429,0.030176537090181754,240,entry_share_j1,arshkon_vs_scraped_all
-0.005298645922626813,-0.010773278883019677,0.005474632960392864,0.037388392857142856,0.03208974693451604,240,entry_share_j2,arshkon_vs_scraped_all
0.058574823664790734,0.0020728865431726843,0.05650193712161803,0.09430803571428571,0.15288285937907645,240,entry_share_j3,arshkon_vs_scraped_all
0.12090880573466017,0.12361605259826441,-0.0027072468636042597,0.008928571428571428,0.1298373771632316,240,ai_strict,arshkon_vs_scraped_all
0.3905369682767445,0.270705881236985,0.11983108703975952,0.14620535714285715,0.5367423254196017,240,ai_broad,arshkon_vs_scraped_all
1847.4130102442914,934.7473384698101,912.6656717744816,3472.6356026785716,5320.048612922863,240,mean_desc_length_raw,arshkon_vs_scraped_all
-759.725843978669,-848.2396523000834,88.51380832141443,1265.439732142857,505.7138881641882,240,mean_desc_length_cleaned,arshkon_vs_scraped_all
1.403961951660393,1.7592796220164513,-0.3553176703560582,5.524553571428571,6.928515523088964,240,mean_tech_count,arshkon_vs_scraped_all
-0.09662248388856842,-0.12553764021694444,0.02891515632837604,0.2089067278621061,0.11228424397353767,240,mean_org_scope_per_1k,arshkon_vs_scraped_all
0.015426370538431655,-0.11533117815982113,0.1307575486982533,8.086495535714286,8.101921906252718,240,mean_breadth_raw,arshkon_vs_scraped_all
1.4012910807567192,1.4319972551789848,-0.030706174422265434,-0.719953154516471,0.6813379262402481,240,mean_breadth_resid,arshkon_vs_scraped_all
-0.005777367553161501,-0.014005879358631608,0.008228511805470108,0.027794561933534745,0.022017194380373244,221,entry_share_j1,arshkon_vs_scraped_no_specialist
-0.006596796151377954,-0.015526468843782178,0.008929672692404226,0.03081570996978852,0.024218913818410567,221,entry_share_j2,arshkon_vs_scraped_no_specialist
0.04160663753001985,0.00840279961574633,0.03320383791427352,0.07613293051359517,0.11773956804361502,221,entry_share_j3,arshkon_vs_scraped_no_specialist
0.12712862970126174,0.1300065293903643,-0.002877899689102567,0.00906344410876133,0.13619207381002307,221,ai_strict,arshkon_vs_scraped_no_specialist
0.37308143796257165,0.2897997180519563,0.08328171991061542,0.12870090634441086,0.5017823443069825,221,ai_broad,arshkon_vs_scraped_no_specialist
1872.2061102069697,970.4328379946726,901.7732722122973,3395.407854984894,5267.613965191864,221,mean_desc_length_raw,arshkon_vs_scraped_no_specialist
-765.8607387590678,-859.6576266414985,93.79688788243078,1263.4012084592146,497.5404697001468,221,mean_desc_length_cleaned,arshkon_vs_scraped_no_specialist
1.939642099434984,1.869724938569277,0.06991716086570707,5.641087613293052,7.5807297127280355,221,mean_tech_count,arshkon_vs_scraped_no_specialist
-0.08930826104715966,-0.10624658391409887,0.016938322866939207,0.20026556786889566,0.11095730682173599,221,mean_org_scope_per_1k,arshkon_vs_scraped_no_specialist
0.48593743961979996,0.1979280501624755,0.2880093894573248,8.109365558912387,8.595302998532187,221,mean_breadth_raw,arshkon_vs_scraped_no_specialist
1.8829932054595888,1.7660847438893663,0.11690846157022264,-0.693364529329909,1.1896286761296797,221,mean_breadth_resid,arshkon_vs_scraped_no_specialist
-0.004933860285492572,-0.01073674215348637,0.005802881867993796,0.0375886524822695,0.03265479219677693,213,entry_share_j1,arshkon_vs_scraped_no_aggregator
-0.005756320718964869,-0.012043162687700608,0.0062868419687357405,0.04042553191489362,0.03466921119592875,213,entry_share_j2,arshkon_vs_scraped_no_aggregator
0.0627479111399852,-0.00384686140378004,0.06659477254376524,0.10921985815602837,0.17196776929601357,213,entry_share_j3,arshkon_vs_scraped_no_aggregator
0.12147239817371376,0.12543063305882501,-0.0039582348851112704,0.00851063829787234,0.1299830364715861,213,ai_strict,arshkon_vs_scraped_no_aggregator
0.4090434555068305,0.2742226147302347,0.13482084077659587,0.15319148936170213,0.5622349448685326,213,ai_broad,arshkon_vs_scraped_no_aggregator
1921.882211304207,841.2484581581084,1080.6337531460983,3675.541134751773,5597.42334605598,213,mean_desc_length_raw,arshkon_vs_scraped_no_aggregator
-781.3859324526735,-881.5663679942378,100.18043554156424,1313.8056737588652,532.4197413061917,213,mean_desc_length_cleaned,arshkon_vs_scraped_no_aggregator
1.265435908541317,1.692925044723634,-0.4274891361823165,5.679432624113475,6.944868532654792,213,mean_tech_count,arshkon_vs_scraped_no_aggregator
-0.09626883493722341,-0.13223905546136877,0.03597022052414538,0.20835625297065397,0.11208741803343056,213,mean_org_scope_per_1k,arshkon_vs_scraped_no_aggregator
-0.2245204193961694,-0.36065617465016425,0.1361357552539938,8.44822695035461,8.22370653095844,213,mean_breadth_raw,arshkon_vs_scraped_no_aggregator
1.2008558494642785,1.2474656614062982,-0.04660981194201963,-0.44644916058764456,0.7544066888766339,213,mean_breadth_resid,arshkon_vs_scraped_no_aggregator
0.015147856650094136,0.009611766612190481,0.005536090037903656,0.015966470412134517,0.031114327062228653,589,entry_share_j1,pooled2024_vs_scraped
0.015339374385666606,0.009564554853478267,0.005774819532188342,0.017463327013272127,0.03280270139893873,589,entry_share_j2,pooled2024_vs_scraped
0.0752390313193235,0.032201787708684225,0.043037243610639264,0.07164953597445364,0.14688856729377714,589,entry_share_j3,pooled2024_vs_scraped
0.11485024598367548,0.10381633643649958,0.011033909547175903,0.008581977846522303,0.12343222383019778,589,ai_strict,pooled2024_vs_scraped
0.3619079323194567,0.23541377647586043,0.12649415584359627,0.1604630276419519,0.5223709599614086,589,ai_broad,pooled2024_vs_scraped
1073.4238953179029,796.097530093218,277.32636522468465,4151.993314040515,5225.4172093584175,589,mean_desc_length_raw,pooled2024_vs_scraped
-880.223946463512,-917.7157677452462,37.49182128173428,1391.028939227622,510.80499276411,589,mean_desc_length_cleaned,pooled2024_vs_scraped
1.6620300817391058,2.033483256818069,-0.371453175078964,5.168047101087716,6.830077182826821,589,mean_tech_count,pooled2024_vs_scraped
-0.08040154351958778,-0.11022061245269797,0.02981906893311018,0.19530027991244062,0.11489873639285283,589,mean_org_scope_per_1k,pooled2024_vs_scraped
-0.5530663585245703,-0.13245323770615774,-0.4206131208184131,8.506636064265043,7.953569705740473,589,mean_breadth_raw,pooled2024_vs_scraped
1.052606680192147,1.5416110403608765,-0.48900436016872956,-0.528907965373384,0.523698714818763,589,mean_breadth_resid,pooled2024_vs_scraped
-0.0036079873374850573,-0.009001757466112457,0.0053937701286274065,0.03467561521252797,0.03106762787504291,240,entry_share_j1,arshkon_vs_scraped_cap50
-0.004001386978529475,-0.010467771786747536,0.006466384808218059,0.03747203579418344,0.03347064881565397,240,entry_share_j2,arshkon_vs_scraped_cap50
0.01722145807845875,0.0031836861913359404,0.014037771887122808,0.09451901565995526,0.111740473738414,240,entry_share_j3,arshkon_vs_scraped_cap50
0.12407582763681438,0.12725941569364232,-0.0031835880568279675,0.008948545861297539,0.13302437349811191,240,ai_strict,arshkon_vs_scraped_cap50
0.34269831834613174,0.29180746449921957,0.050890853846912214,0.14597315436241612,0.4886714727085479,240,ai_broad,arshkon_vs_scraped_cap50
1382.3756983851608,926.0763712049531,456.2993271802073,3468.9787472035796,4851.35444558874,240,mean_desc_length_raw,arshkon_vs_scraped_cap50
-794.4536992237988,-834.8469331442761,40.393233920477115,1265.7667785234898,471.313079299691,240,mean_desc_length_cleaned,arshkon_vs_scraped_cap50
1.7211649006881906,1.9226371188226086,-0.2014722181344187,5.516219239373601,7.237384140061792,240,mean_tech_count,arshkon_vs_scraped_cap50
-0.09687105043470566,-0.10863888393523219,0.011767833500526525,0.209374080720858,0.11250303028615234,240,mean_org_scope_per_1k,arshkon_vs_scraped_cap50
0.13905784529890397,0.2353358288925984,-0.09627798359369522,8.073266219239374,8.212324064538278,240,mean_breadth_raw,arshkon_vs_scraped_cap50
1.5882718668868665,1.7582337429868609,-0.1699618760999943,-0.7337790573009261,0.8544928095859404,240,mean_breadth_resid,arshkon_vs_scraped_cap50
