comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,framework,tech_stack,,-9.282365264132016,-0.4426445961114238,arshkon_2024_heavy,662,1276,19.31696157617069,12.373429321148674,514,977,0.12177209192134565,0.10250760675689854,964,408,625,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,24
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,scrum,method,,-9.13864083734506,-0.6274369871084291,arshkon_2024_heavy,342,547,9.979457491012653,5.304283572624078,285,443,0.06751954513148543,0.04647990766970937,495,224,303,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,25
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,exp,noise,uncategorized_or_context_needed,-9.006925908341907,-1.4251588662716532,arshkon_2024_heavy,95,68,2.7720715252812926,0.659399054732061,72,38,0.017057569296375266,0.003986989822683874,96,66,30,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,26
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,wordpress,noise,uncategorized_or_context_needed,-8.966356628943648,-2.0851564350243077,arshkon_2024_heavy,68,25,1.9842196180960827,0.2424261230632577,24,16,0.005685856432125089,0.0016787325569195257,40,24,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,27
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,utilizing,noise,uncategorized_or_context_needed,-8.887276513366782,-0.644037490412523,arshkon_2024_heavy,309,486,9.01652738223073,4.712763832349729,257,414,0.060886045960672826,0.04343720491029273,494,216,297,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,28
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,variety,noise,uncategorized_or_context_needed,-8.744194968461315,-0.5928968227392604,arshkon_2024_heavy,346,573,10.096176292077129,5.556406740609867,300,513,0.07107320540156362,0.053824362606232294,495,202,325,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,29
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,functional,noise,uncategorized_or_context_needed,-8.702498673008657,-0.38178542404381766,arshkon_2024_heavy,766,1570,22.35165040384705,15.224360528372582,572,1207,0.13551291163231463,0.12663938726261673,1075,425,730,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,30
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,problem-solving,soft_skill,,-8.640294964900814,-0.3454872689120787,arshkon_2024_heavy,911,1937,26.58270694243429,18.783176014941205,855,1787,0.2025586353944563,0.18749344245094954,1669,654,1113,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,31
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,according,noise,uncategorized_or_context_needed,-8.555527715546527,-1.213766296316047,arshkon_2024_heavy,105,93,3.063868527942481,0.9018251777953187,92,89,0.02179578298981284,0.009337949847864862,143,81,71,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,32
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,laravel,tech_stack,,-8.448907981259476,-1.9334562484956557,arshkon_2024_heavy,63,27,1.8383211167654885,0.2618202129083183,30,12,0.007107320540156361,0.0012590494176896443,35,24,12,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,33
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,duration,noise,uncategorized_or_context_needed,-8.362492341024309,-0.8216192728770588,arshkon_2024_heavy,181,238,5.281525748167514,2.307896691562213,172,238,0.040748637763563134,0.024971146784177944,260,125,150,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,34
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,c#,tech_stack,,-8.303727673189409,-0.37844224016969363,arshkon_2024_heavy,709,1458,20.688407488678276,14.13829149704919,498,1002,0.11798152096659559,0.1051306263770853,948,400,613,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,35
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rest,noise,uncategorized_or_context_needed,-8.205568251182164,-0.42572335446920384,arshkon_2024_heavy,556,1090,16.22391334796209,10.569778965558035,471,942,0.11158493248045487,0.09883537928863707,914,338,634,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,36
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,unix,tech_stack,,-8.083996304957381,-1.0215135027790092,arshkon_2024_heavy,120,129,3.5015640319342642,1.2509187950064096,97,109,0.022980336413172233,0.01143636554401427,164,84,89,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,37
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,node.js,tech_stack,,-8.032246388999516,-0.4705581950850366,arshkon_2024_heavy,443,830,12.926607217890657,8.048547285700156,306,620,0.07249466950959488,0.06505088658063163,686,236,483,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,38
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,abreast,noise,uncategorized_or_context_needed,-7.8363413517232825,-1.1241371862459921,arshkon_2024_heavy,98,95,2.8596106260796486,0.9212192676403793,94,91,0.0222696043591566,0.009547791417479802,145,85,63,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,39
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,xml,noise,uncategorized_or_context_needed,-7.767519058694275,-0.8908314068908583,arshkon_2024_heavy,137,168,3.9976189364582844,1.6291035469850916,121,147,0.028666192845297322,0.015423355366698142,213,101,127,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,40
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,verbal,soft_skill,,-7.738039334495167,-0.40680405442170287,arshkon_2024_heavy,538,1075,15.69867874317195,10.42432329172008,516,1038,0.12224591329068941,0.10890777463015423,992,411,657,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,41
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,soap,noise,uncategorized_or_context_needed,-7.73409797367508,-1.0083927605327627,arshkon_2024_heavy,112,122,3.2681264298053128,1.1830394805486975,101,110,0.02392797915185975,0.01154128632882174,166,82,91,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,42
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,competent,noise,uncategorized_or_context_needed,-7.584563950139276,-1.6113492681990458,arshkon_2024_heavy,59,35,1.7216023157010132,0.3393965722885608,45,29,0.010660980810234541,0.0030427027594166402,52,30,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,43
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,website,noise,uncategorized_or_context_needed,-7.57752433133293,-1.0053763226209487,arshkon_2024_heavy,108,118,3.151407628740838,1.1442513008585764,54,73,0.01279317697228145,0.007659217290945337,112,49,63,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,44
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,visualforce,tech_stack,,-7.5342734461969805,-1.8829304059542054,arshkon_2024_heavy,51,23,1.4881647135720621,0.22303203321819706,30,17,0.007107320540156361,0.0017836533417269962,37,22,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,45
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,analytical,soft_skill,,-7.47660503064337,-0.3423549733621325,arshkon_2024_heavy,694,1480,20.250711984686493,14.351626485344857,635,1290,0.15043828476664298,0.13534781240163676,1284,493,865,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,46
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,db,noise,uncategorized_or_context_needed,-7.473051025281823,-0.8270299528229215,arshkon_2024_heavy,143,187,4.172697138054998,1.8133474005131676,110,149,0.026060175313906656,0.015633196936313085,208,95,119,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,47
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,mainframe,noise,uncategorized_or_context_needed,-7.428521196265779,-0.9353891045345586,arshkon_2024_heavy,116,136,3.3848452308697885,1.318798109464122,43,54,0.010187159440890783,0.0056657223796034,74,38,38,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,48
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,scala,tech_stack,,-7.425778511336332,-0.641884972800181,arshkon_2024_heavy,217,342,6.331994957747794,3.3163893635053654,156,266,0.03695806680881308,0.027908928758787116,269,113,172,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,49
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,pcf,noise,uncategorized_or_context_needed,-7.361646780226391,-2.3796690006896473,arshkon_2024_heavy,44,12,1.28390681170923,0.11636453907036369,34,12,0.008054963278843875,0.0012590494176896443,33,25,9,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,50
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,workflows,method,,28.007370134148992,1.711879836392252,scraped_2026_heavy,266,4657,7.761800270787619,45.159138204223645,220,2678,0.05212035062781331,0.28097786171440564,1746,183,1612,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,1
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,environments,tech_stack,,27.53213016869193,1.166503121053804,scraped_2026_heavy,592,5849,17.27438255754237,56.71801575187977,476,3460,0.11276948590381426,0.36302591543384743,2081,367,1830,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,2
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,pipelines,method,,23.43745068536045,0.7999303074593254,scraped_2026_heavy,961,6511,28.04169195574023,63.137459490594836,617,3473,0.14617389244254916,0.36438988563634456,2209,476,1853,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,3
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,familiarity,credential,,22.195079422947224,0.8779091907898033,scraped_2026_heavy,707,5192,20.63004808814604,50.34705723777736,539,3709,0.12769485903814262,0.38915119085090755,2314,435,1994,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,4
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,hands-on,credential,,19.554389022011726,0.7931713361551278,scraped_2026_heavy,681,4587,19.87137588122695,44.480345059646524,533,3252,0.12627339493011136,0.3412023921938936,2137,446,1822,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,5
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,contribute,org_scope,,18.376958730668655,0.9023965316475238,scraped_2026_heavy,457,3445,13.33512302161632,33.406319758116915,407,2589,0.09642264866145463,0.27163991186654074,1685,334,1448,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,6
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,tooling,tech_stack,,17.779561827129534,1.3937303864846973,scraped_2026_heavy,168,2108,4.902189644707969,20.441370696693888,135,1357,0.031982942430703626,0.14237750498373727,947,119,859,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,7
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,observability,method,,17.154276365833784,1.344766927226213,scraped_2026_heavy,169,2015,4.9313693449740885,19.53954551889857,109,1311,0.025823264629234777,0.13755114888259365,922,88,863,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,8
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,models,ai_domain,,15.701559161971675,0.633713521484859,scraped_2026_heavy,706,4042,20.600868387879917,39.19545557686751,386,2037,0.09144752428334518,0.21372363865281713,1398,319,1144,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,9
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,backend,tech_stack,,14.74348902382424,0.572472296369881,scraped_2026_heavy,771,4147,22.497548905177645,40.21364529373319,455,2086,0.1077943615257048,0.21886475710838318,1530,372,1234,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,10
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,demonstrated,credential,,14.275879329630634,0.8342007262903364,scraped_2026_heavy,326,2293,9.51258228675475,22.235324007361996,255,1716,0.06041222459132907,0.18004406672961915,1152,212,994,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,11
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ownership,org_scope,,13.96082192557438,0.9449662745755347,scraped_2026_heavy,239,1884,6.973948363602409,18.2692326340471,218,1516,0.051646529258469555,0.15905990976812506,1091,176,950,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,12
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ai/ml,ai_domain,,13.80594162757002,1.2463743506921565,scraped_2026_heavy,129,1389,3.7641813343293338,13.469195397394598,62,802,0.01468846244965648,0.08414646941559123,566,54,522,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,13
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,operational,org_scope,,13.777363564071395,0.6328986679095188,scraped_2026_heavy,545,3119,15.902936645034783,30.24508311337203,401,1950,0.09500118455342337,0.2045955303745672,1310,290,1099,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,14
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,evaluation,sys_design,,13.73614365314522,1.1224777757415705,scraped_2026_heavy,160,1515,4.668752042579019,14.691023057633416,134,925,0.031746031746031744,0.09705172594691008,642,106,560,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,15
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,frameworks,tech_stack,,13.633329114475453,0.43617173591194813,scraped_2026_heavy,1165,5453,33.99435081002848,52.87798596255777,841,3419,0.19924188580905,0.35872416325674117,2188,594,1753,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,16
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,clearance,credential,,13.553417504731977,0.7010073407418984,scraped_2026_heavy,425,2608,12.401372613100518,25.289893157959042,239,1222,0.05662165363657901,0.12821319903472878,450,117,385,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,17
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,real-time,sys_design,,13.519313324422319,0.8878712346863562,scraped_2026_heavy,256,1903,7.47000326812643,18.453476487575177,185,1242,0.04382847666429756,0.13031161473087818,849,145,739,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,18
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,optimization,sys_design,,13.465079727037454,0.716931629834094,scraped_2026_heavy,400,2495,11.671880106447546,24.19412708171312,334,1774,0.07912816868040749,0.18612947224845242,1255,270,1041,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,19
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,apis,tech_stack,,13.225051366362766,0.5139210540319743,scraped_2026_heavy,778,3943,22.70180680704048,38.235448129537005,592,2550,0.14025112532575218,0.26754800125904943,1866,462,1515,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,20
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,distributed,sys_design,,13.202378993474074,0.5292497884270366,scraped_2026_heavy,729,3753,21.272001494000655,36.39300959425625,505,2363,0.11963989575929874,0.24792781450005247,1301,331,1060,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,21
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,proficiency,credential,,12.939535435387198,0.5080206584022893,scraped_2026_heavy,763,3844,22.264111303048693,37.27544068220651,603,3110,0.14285714285714285,0.3263036407512328,2031,471,1662,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,22
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,agent,ai_tool,,12.878839626843622,2.670473485375413,scraped_2026_heavy,20,1021,0.5835940053223774,9.900682865903445,19,461,0.0045013030087656955,0.04836848179624383,358,17,345,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,23
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,end-to-end,org_scope,,12.867458830022716,0.8112833853263464,scraped_2026_heavy,281,1931,8.199495774779402,18.724993745406024,247,1563,0.05851693911395404,0.16399118665407617,1106,201,953,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,24
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,operate,org_scope,,12.840528258059468,1.1780848666795265,scraped_2026_heavy,126,1264,3.676642233530977,12.25706478207831,120,1025,0.028429282160625444,0.10754380442765712,737,101,659,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,25
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,large-scale,sys_design,,12.464917563836835,0.806536340836649,scraped_2026_heavy,267,1826,7.790979971053737,17.70680402854034,202,1380,0.0478559583037195,0.1447906830343091,791,147,687,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,26
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,architectures,sys_design,,12.360873306918506,0.6675421435443738,scraped_2026_heavy,392,2325,11.438442504318594,22.545629444882966,322,1743,0.07628524046434494,0.18287692791942084,1276,258,1078,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,27
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,llm,ai_tool,,12.132402394682877,1.4478461271012222,scraped_2026_heavy,72,957,2.1009384191605585,9.280071990861504,40,624,0.009476427386875147,0.06547056971986151,478,36,448,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,28
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,real-world,noise,uncategorized_or_context_needed,11.928644907395114,1.6690001946574808,scraped_2026_heavy,51,856,1.4881647135720621,8.300670453685944,41,670,0.009713338071547027,0.07029692582100514,472,34,446,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,29
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,governance,org_scope,,11.836996725901418,0.9150941091856977,scraped_2026_heavy,184,1407,5.369064848965872,13.643742206000145,135,834,0.031982942430703626,0.08750393452943028,680,117,582,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,30
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,llms,ai_tool,,11.701921156571705,1.3829340325642772,scraped_2026_heavy,74,919,2.1592978196927963,8.911584283805354,41,655,0.009713338071547027,0.06872311404889309,509,38,479,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,31
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cloud-native,tech_stack,,11.417632250727594,1.2544538687753626,scraped_2026_heavy,87,945,2.538633923152341,9.16370745179114,74,713,0.017531390665719022,0.07480851956772637,562,63,513,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,32
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,exposure,credential,,11.404704532674904,0.8419201117265711,scraped_2026_heavy,204,1447,5.952658854288249,14.031624002901356,169,1181,0.0400379057095475,0.1239114468576225,922,139,820,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,33
